cnpj_basico,identificador_matriz_filial,nome_fantasia,tipo_logradouro,logradouro,numero,bairro,cep,uf,municipio,cnae_fiscal_principal,cnae_fiscal_secundaria
37117322,2,COMUNIDADE SARA NOSSA TERRA,AVENIDA,CILLOS,1200,JARDIM SAO PAULO,13465972,SP,6131,9491000,
40432544,2,CLARO,AVENIDA,INTERLAGOS,2255,JARDIM UMUARAMA,04661903,SP,7107,6120501,4752100
39006077,1,FORTS INDUSTRIA E ASSESSORIA,RUA,PORTO VELHO,101,AGUA BRANCA,13425140,SP,6875,4612500,"8291100,7490104,8219999"
38800504,1,,ESTRADA,ANTIGO LEITO DA EFA,SN,JURUPEMA,15900000,SP,7175,4633801,4930202
38833539,1,EMPORIO BEL JARDIM,RUA,BENEDITO A MONTEIRO,13,BEL JARDIM,06243160,SP,6789,4712100,
38839288,1,,RUA,MARQUEZ DE ITU,306,VILA BUARQUE,01223000,SP,7107,4120400,4299501
38991675,1,ECONACOES POSTO DE SERVICOS,AVENIDA,DAS NACOES,2551,PARQUE CAPUAVA,09270260,SP,7057,4731800,"4732600,4729602,5310502"
38811972,1,,RUA,TRES RIOS,137,BOM RETIRO,01123001,SP,7107,1412601,1412603
38775748,1,,AVENIDA,GUIDO CALOI,1000,JARDIM SAO LUIS,05802140,SP,7107,4921302,
40432544,2,CLARO S/A,RUA,JOSE ESCODRO,391,VILA VITORIA II,13339190,SP,6511,6120501,"4221904,4321500,4752100,6110801,6110803,6110899,6190602,6190699,6202300,6203100,6311900,7112000,7490104,7740300,8211300,8291100,9512600"
40432544,2,CLARO S/A,RUA,LAFAIETE SPINOLA DE CASTRO,1922,BOA VISTA,15025510,SP,7097,6120501,"6110803,6110801,6190602,6110899,6141800,6142600,6143400,8211300,6202300,6203100,7490104,7740300,6190699,8291100,4619200,6311900,7739099,4321500,4221904,9512600,7112000"
40432544,2,CLARO S/A,RUA,TURIASSU,2100,PERDIZES,05005000,SP,7107,6120501,
40432544,2,CLARO,RUA,JOAO CACHOEIRA,483,VILA NOVA CONCEICAO,04535011,SP,7107,6120501,
40432544,2,CLARO S/A,RODOVIA,RAPOSO TAVARES,"KM20,5",JARDIM ARPOADOR,05577300,SP,7107,6120501,
40432544,2,CLARO,RUA,OLIMPIADAS,360,VILA OLIMPIA,04551000,SP,7107,6120501,4752100
38883732,2,CCA HELIOPOLIS,RUA,CORONEL SILVA CASTRO,58,HELIOPOLIS,04231015,SP,7107,9499500,
38883732,2,CCA MINA,RUA,DA MINA,38,HELIOPOLIS,04235275,SP,7107,9499500,
40432544,2,CLARO S/A,RUA,MAJOR JOSE INACIO,2500,CENTRO,13560161,SP,7079,6120501,"4221904,4321500,4752100,6110801,6110803,6110899,6190602,6190699,6202300,6203100,6311900,7112000,7490104,7739099,7740300,8211300,8291100"
40432544,2,CLARO S/A,RUA,PERNAMBUCO,430,CENTRO,09521140,SP,7077,6120501,"6110803,6110801,6141800,4652400,7112000,4752100"
40432544,2,CLARO S/A,RODOVIA,PRESIDENTE DUTRA,KM 230,PORTO DA IGREJA,07034911,SP,6477,6120501,4752100
39032453,2,,RUA,25 DE MARCO,960,CENTRO,01021200,SP,7107,6810202,6463800
40432544,2,CLARO S/A,AVENIDA,DOUTOR ERMELINDO MAFFEI,1199,SAO LUIZ,13304305,SP,6579,6120501,"4221904,4321500,4752100,6110801,6110803,6110899,6190602,6190699,6202300,6203100,6311900,7112000,7490104,7739099,7740300,8211300,8291100,9512600"
38764262,2,RIBERMAN PLASTICOS INDUSTRIAIS LTDA,RUA,ITALIA,1525,VILA ELISA,14075460,SP,6969,2869100,"0161003,2229302,2539001,2539002,2599302,2833000,2852600,3314705,3314711,3314713,3314722,3314799,4663000"
40432544,2,CLARO,AVENIDA,GUILHERME CAMPOS,500,JARDIM SANTA GENEBRA,13087901,SP,6291,6120501,4752100
38955662,2,COBRASIN,RUA,MANUEL DE OLIVEIRA PESSOA JR,25 A,IMIRIM,02471220,SP,7107,5211701,
40432544,2,CLARO S/A,RUA,DOZE DE OUTUBRO,476,LAPA,05073000,SP,7107,6120501,4752100
38729463,2,,RUA,CARLOS GOMES,1402,CENTRO,13480013,SP,6639,8599604,"7312200,8550302,8532500"
38729463,2,,AVENIDA,DE CILLO,1070,CIDADE JARDIM I,13466550,SP,6131,8599604,"7312200,8550302,8532500"
40432544,2,CLARO S/A,RUA,FREI GASPAR,365,CENTRO,11310060,SP,7121,6120501,"4221904,4321500,4619200,4752100,6110801,6110803,6110899,6141800,6142600,6143400,6190602,6190699,6202300,6203100,6311900,7112000,7490104,7739099,7740300,8211300,8291100,9512600"
40432544,2,CLARO S/A,RUA,MARANHAO,1068,VILA CRISTOVAM,13480615,SP,6639,6120501,"4221904,4321500,6110801,6110803,6110899,6190602,6190699,6202300,6203100,6311900,7112000,7490104,7739099,7740300,8211300,8291100,9512600"
40432544,2,CLARO,RUA,VERBO DIVINO,1356,CHACARA SANTO ANTONIO (ZONA SUL),04719903,SP,7107,6120501,"4221904,4321500,6110801,6110803,6110899,6190602,6190699,6202300,6203100,6311900,7112000,7490104,7739099,7740300,8211300,8291100,9512600"
40432544,2,CLARO,AVENIDA,MORUMBI,8660,SANTO AMARO,04703002,SP,7107,6120501,"4221904,4321500,4652400,4752100,6110801,6110803,6110899,6190602,6190699,6202300,6203100,6311900,7112000,7490104,7739099,7740300,8291100,9512600"
40432544,2,CLARO,RUA,HUMBERTO I,941,VILA MARIANA,04018033,SP,7107,6120501,"4221904,4321500,6110801,6110803,6110899,6190602,6190699,6202300,6203100,6311900,7112000,7490104,7739099,7740300,8211300,8291100,9512600"
38875365,2,,AVENIDA,PRESIDENTE JUSCELINO,1256,PIRAPORINHA,09950370,SP,6377,1094500,"1091101,1095300,4637105,4639701,8211300"
39469291,2,AGCS FILIAL SP,AVENIDA,IVO MARIO ISAAC PIRES,2000,RECANTO DOS PASSAROS,06730000,SP,7273,7112000,"7732201,4110700,6821801,4619200,6810202"
39043203,2,,RUA,JOSE BUENO OLIVEIRA,113,CENTRO,13190000,SP,6737,4711302,"5611203,4691500"
