cnpj_basico,identificador_matriz_filial,nome_fantasia,tipo_logradouro,logradouro,numero,bairro,cep,uf,municipio,cnae_fiscal_principal,cnae_fiscal_secundaria
08365906,1,,SITIO,SANTA MARIA,SN,CORREGO DO BARREIRAO/SEDE SAO FRANCISCO,15710000,SP,7081,0134200,0151202
08366364,1,,SITIO,SANTO ANTONIO,SN,BARREIRINHO,15857899,SP,7221,0133404,0151201
08366787,1,,RODOVIA,SP 127,KM 127,JURUMIRIM,18270001,SP,7181,0111302,"0151201,0113000"
08367475,1,,SITIO,SAO BERNARDO,S/N,KM 18,19180000,SP,6115,0151201,"0116401,0111302"
08367839,1,,SITIO,SAO CASIMIRO,S/N,CENTRO,13830000,SP,7061,0111302,0131800
08368221,1,,SITIO,SANTA LUZIA,S/N,TAQUARUCU,19250000,SP,7011,0151201,0151202
08368319,1,,ESTRADA,ESTRADA DA CAMPINA,SN,CAMPINA,18190000,SP,6157,0151201,0111302
08368662,1,,RODOVIA,"SP 79 JUQUIA / PIEDADE, KM 173",0,IPORANGA,11800000,SP,6623,0133402,
08368767,1,,SITIO,DO NORINO,S/N,BOA VISTA,18500000,SP,6629,0155501,"0111302,0151201"
08369124,1,,SITIO,YANAGI I,S/N,CANGUCU,17710000,SP,6995,0151201,
08369475,1,,SITIO,SANTO ANTONIO,S/N,LAGOA LIMPA,15840000,SP,6539,0131800,
08370336,1,,SITIO,SAO RAFAEL,S/N,PEDERNEIRAS,18500000,SP,6629,0113000,
08370575,1,,SITIO,SANTO ANTONIO,SN,CURRALINHO,17240000,SP,6235,0113000,
08370921,1,,SITIO,SAO LUIZ,S/N,APIAI,17920000,SP,6797,0151202,0151203
08371448,1,,SITIO,SAO MATEUS,S/N,CORREGO DO RIBEIRAO LAGOA,15700002,SP,6597,0131800,"0116499,0133499"
08372129,1,,RUA,NACOES UNIDAS,71,NOVA GUARA,12515440,SP,6469,8711502,9491000
08372471,1,,SITIO,SAO FRANCISCO,S/N,SANTA BARBARA,15290000,SP,6263,0113000,
08372606,1,,ESTRADA,VICINAL BORACEIA - ITAPUI VIA FERRY BOAT,S/N,MATAO,17270000,SP,6245,0134200,0151201
08372821,1,,SITIO,MORRO VERMELHO,S/N,ZONA RURAL,14240000,SP,6289,0111302,"0151202,0151201,0113000"
08372915,1,,CHACARA,NOVA JERSEY,SN,TRES BARRAS,16500000,SP,6277,0151201,0113000
08373023,1,,SITIO,RIBEIRAO DO SANTO ANTONIO,S/N,RIBEIRAO DO SANTO ANTONIO,13770000,SP,6275,0134200,"0119905,0111302"
08373178,1,,RODOVIA,SP 387,KM 8,ZONA RURAL,14570000,SP,6265,0151202,"0111302,0151203"
08375905,1,,SITIO,NOSSA SENHORA APARECIDA,S/N,COR. BARRERINHO,15600001,SP,6411,0134200,"0151202,0151201"
08376013,1,,FAZENDA,BOA VISTA DO CUBATAO,S/N,BOA VISTA,14990000,SP,6531,0113000,0151201
08376129,1,,FAZENDA,SAO MANOEL,S/N,BANDEIRANTES,17870000,SP,6417,0113000,"0153901,0153902,0151203"
08376288,1,,SITIO,SAO SEBASTIAO,SN,FROES,18470000,SP,6971,0111302,0119905
08376510,1,,SITIO,SAO JOSE,S/N,VICENTINOPOLIS,16130000,SP,2939,0151202,"0113000,0151201,0151203"
08376637,1,,SITIO,JAMARI,SN,TURVO DOS PEDROSOS,18300999,SP,6305,0121101,"0141501,0142300"
08376745,1,,SITIO,NOSSA SENHORA APARECIDA,S/N,PASSA TRES,18200971,SP,6547,0151201,0121101
08377258,1,,RODOVIA,DOM PEDRO I,KM 32,BOA VISTA,12350000,SP,6505,0151201,
08378260,1,,OUTROS,GLEBA A 2,S/N,DA CHAVE,13295000,SP,6581,0132600,
08378750,1,,SITIO,CABECEIRA DO MONTE ALEGRE,S/N,JACUTINGA,18830000,SP,7185,0151201,0134200
08379490,1,,SITIO,SITINHO,S/N,MARISTELA,18500000,SP,6629,0155501,0151201
08380113,1,,OUTROS,ESTANCIA SANTO ANTONIO,S/N,SABIA,17600970,SP,7201,0121101,"0133402,0210101,0133499,0119906"
08383183,1,,SITIO,BOA ESPERANCA,S/N,FAZENDA CANOAS,15470000,SP,6801,0151201,0111302
08383665,1,,SITIO,SANTO ANDRE,S/N,MACHADINHO,18240000,SP,6143,0111302,0151202
08383867,1,,SITIO,SANTO ANTONIO,S/N,BORA,15105000,SP,6917,0151201,"0111302,0134200,0113000"
08383980,1,,CHACARA,BOA SORTE,S/N,FAZENDA SANTO ANTONIO,15625000,SP,6693,0151201,0151202
08384108,1,,SITIO,SAO PEDRO,SN,DA FIGUEIRA,19260000,SP,6705,0151202,"0111302,0151203"
08384231,1,,CHACARA,SANTA MARIA,SN,CONSTITUINTE,17920000,SP,6797,0134200,0151201
08384838,1,,OUTROS,FAZENDA SANTO ANTONIO,SN,SANTO ANTONIO,19260000,SP,6705,0151202,"0112101,0151203"
08385711,1,,ESTRADA,DO PATEO 8 DA FEPASA BELVEDER,S/N,RURAL,18603970,SP,6249,0151201,
08388794,1,,SITIO,LAGOA DA GARCA,S/N,GLEBA RUBINEIA,15790000,SP,6991,0151201,
08389758,1,,SITIO,JANGADA,S/N,MONTE BRANCO,13400970,SP,6875,0113000,0151201
08390677,1,,SÍTIO,BOM BOM,S/N,BOM BOM,18240000,SP,6143,0151202,"0111302,0151203"
08390773,1,,SITIO,SANTO ANTONIO,S/N,CORREGO DO SAPE,15170000,SP,7169,0151201,0151202
08390980,1,,SITIO,SAO JOAO,S/N,PINHAL,13240000,SP,6605,0111302,0116499
08391110,1,,SITIO,SAO JOAO,SN,RURAL,13700000,SP,6317,0131800,
08391233,1,,SITIO,BARREIRO I,S/N,BARREIRO,18900000,SP,7029,0151201,
08391494,1,,FAZENDA,CORREGO GRANDE,S/N,CORREGO GRANDE,15885000,SP,2979,0113000,0151201
08391777,1,,SITIO,RETIRO DA LAGOA,S/N,CONSELHEIRO LAURINDO,13846902,SP,6715,0152102,
08391881,1,,CHACARA,BAKURI,S/N,PRAINHA,15580000,SP,6701,0151201,
08392145,1,,SITIO,COLONIA RENOPOLIS,S/N,RENOPOLIS,12450000,SP,7065,0133411,"0119909,0122900"
08392261,1,,SITIO,SAO BENEDITO,S/N,GLEBA SECA,17960000,SP,6733,0121101,"0111302,0141501,0142300"
08392395,1,,SITIO,SANTA CRUZ,SN,CURRUPIRA,13960000,SP,7143,0134200,"0111302,0133402"
08392712,1,,CHACARA,SANTA LUZIA,S/N,CORREGO DO GALANTE,17960000,SP,6733,0133499,0139399
08392836,1,,CHACARA,PROGRESSO,S/N,ZONA RURAL,14420000,SP,6575,0151201,0111302
08392993,1,,SITIO,VERA LUCIA,SN,CASCATA,13630970,SP,6887,0111302,0131800
08393104,1,,SITIO,SANTA CATARINA,S/N,ZONA RURAL,14160970,SP,7135,0113000,0154700
08393214,1,,SITIO,SERRANO,SN,SO ARROZAL,12940970,SP,6181,0121102,0122900
08393445,1,,SITIO,NOSSA SENHORA APARECIDA,S/N,BAIRRO MARRECAS,17930000,SP,7203,0151201,0111302
08396318,1,,SITIO,SAO VICENTE,S/N,DA PIEDADE,12170000,SP,6947,0151202,"0111302,0151203"
08396530,1,,OUTROS,ASSENTAMENTO CHICO CASTRO ALVES,S/N,LARANJA DOCE,19500000,SP,6685,0151202,"0119906,0151203"
08396825,1,,ESTRADA,MUNICIPAL TURIUBA A LOURDES,KM 03,PALMEIRAS,15280000,SP,7205,0151201,
08397476,1,,SITIO,SAO SEBASTIAO,S/N,BAIRRO BOM RETIRO,13390000,SP,6981,0113000,"0115600,0111302"
08398390,1,,ESTRADA,"MUNICIPAL SENTIDO COSMORAMA A AMERICO DE CAMPOS, KM 09",S/N,ZONA RURAL,15530000,SP,6359,0151201,
08398771,1,,SITIO,"TRES MARIAS-R.DOIS, S/N 1 LOTE 3, QUADRA H, AGROVILA",S/N,INDAIATUBA,18540000,SP,6913,0119906,"0116499,0119905,0111301,0111302"
08400030,1,,SITIO,SAO JOAO,1216,CORREGO DO MARRUCO,15775000,SP,7033,0141502,0133499
08400135,1,,ESTRADA,PARATEI DO MEIO,S/N,RIO ABAIXO,12334420,SP,6589,0152102,"0131800,0322101"
08400247,1,,CHACARA,DA PAZ,S/N,SAO JOAO,14910000,SP,7155,0131800,
08400377,1,,FAZENDA,SANTANA,S/N,RIBEIRAO CLARO,15110000,SP,6451,0113000,0139306
08400507,1,,SITIO,TESOURO ACHADO,S/N,ZONA RURAL,15970000,SP,7031,0113000,
08400592,1,,FAZENDA,SAO SEBASTIAO,S/N,GOULART,16200970,SP,6229,0151202,"0111302,0151203"
08400971,1,,RUA,IRMA PIA,406,JAGUARE,05335050,SP,7107,8112500,
08401992,1,,FAZENDA,FLOR DO BACURITI,S/N,BACURITI,16500000,SP,6277,0113000,"0210101,0322101,0151201"
08402138,1,,SITIO,SANTA MARIA,L.06,ROSANELA,19275000,SP,7255,0151201,"0116499,0151202"
08402985,1,,RUA,JULIO CONCEICAO,92,BOM RETIRO,01126000,SP,7107,9521500,9511800
08403949,1,,SITIO,IPE,S/N,SANTO ANTONIO,19430000,SP,6675,0151201,"0119905,0111302"
08404176,1,,ESTRADA,MUNICIPAL QUE LIGA IBIPORANGA A PALESTINA,SN,CACHOEIRA DOS FELICIOS,15170000,SP,7169,0131800,0151201
08404397,1,,SITIO,DOIS MENINOS,S/N,LAGEADO,16300001,SP,6847,0151201,
08406559,1,,ESTRADA,MUNICIPAL GASTAO VIDIGAL A MONCOES,KM01,BARRA GRANDE DO MATO GROSSO,15330000,SP,6437,0151202,"0151201,0151203"
08406666,1,,SITIO,SAO JORGE,S/N,CORREGO DA CAXIMBA,16260000,SP,6351,0113000,"0151201,0151202"
08406791,1,,FAZENDA,SANTA MARIA,S/N,TORIBA DO SUL,18440000,SP,6535,0151201,0119905
08406905,1,,CHACARA,SAO BOM JESUS,S/N,CORREGO AGUA LIMPA,15150000,SP,6729,0151201,0151202
08407030,1,,SITIO,UENO,S/N,VILA NOVA,16800000,SP,6703,0151201,
08407279,1,,RODOVIA,REGIS BITTENCOURT,S/N,JARDIM SERRANO,06890000,SP,5447,0122900,"0121101,0141501,0142300"
08407406,1,,ESTRADA,RODOVIA ITABERA- ITARARE,SN,CAMBARA,18440000,SP,6535,0111302,0151201
08407510,1,,CHACARA,SANTO ANTONIO,S/N,CORREGO DO VEADINHO,15700002,SP,6597,0151201,"0131800,0133410"
08408552,1,,SITIO,DAS PALMEIRAS,SN,PALMEIRAS,18255000,SP,0816,0151201,"0151203,0111302,0119905,0111301"
08408845,1,,FAZENDA,ITATINGA,S/N,RURAL,14300001,SP,6217,0134200,
08408987,1,,SITIO,ILHA RASA,S/N,ILHA RASA,11960000,SP,6397,0133402,0151201
08409495,1,,FAZENDA,TALISMA,S/N,BAIRRO DA SERRA,17300000,SP,6383,0113000,
08410472,1,,CHACARA,SAO BENTO,S/N,RIBEIRAO BONITO,18740000,SP,7177,0151201,0151202
08410567,1,,SITIO,SAO BENEDITO,S/N,MANGARATU,15440000,SP,6761,0151201,
08410719,1,,SITIO,SUDARIO,SN,PROENCAS,18300999,SP,6305,0111302,0119905
08410830,1,,SITIO,BAIRRO DOS PROENCAS,S/N,BAIRRO DOS PROENCAS,18300999,SP,6305,0111302,0119905
08411070,1,,SITIO,SAO SEBASTIAO,S/N,CORREGO SECO,15630000,SP,6839,0151202,"0111302,0151203"
08412753,1,,SITIO,MIRANDA,S/N,BOA VISTA OU GUAXINGU,18270001,SP,7181,0111302,
08412988,1,,SITIO,SAO LUIZ,SN,AGUA DO QUEIXADA,19880000,SP,6301,0115600,0111302
08414811,1,AGNUS DEI,RUA,SINGAPURA,503,PARQUE CAPUAVA,09270200,SP,7057,9491000,
08416476,1,,ESTRADA,MUNICIPAL DE MARABA PAULISTA PARA PRESIDENTE VENCESLAU,KM 18,SANTO ANTONIO,19430000,SP,6675,0151202,"0119905,0111302,0151203"
08416944,1,,SITIO,FORTUNA,S/N,AGUA DO MELCHIOR,19806271,SP,6179,0111302,"0133402,0115600,0113000"
08417200,1,,FAZENDA,NOSSA SENHORA APARECIDA,S/N,ZONA RURAL,19230000,SP,6407,0151201,"0115600,0111302"
08417535,1,,RUA,PINDAMONHANGABA,326,VL QUINTA DA PAINEIRA,03150080,SP,7107,7739099,"4751201,4757100"
08417642,1,FREITAS MOVEIS,AVENIDA,ANTONIO MUNHOZ BONILHA,42,LIMAO,02725000,SP,7107,4754701,"4330404,4330499"
08418530,1,,ESTANCIA,PRIMAVERA,S/N,ZONA RURAL,15440000,SP,6761,0139306,"0113000,0151201"
08418990,1,,SITIO,CRUZ DE CEDRO,S/N,ALELUIA,18255000,SP,0816,0155501,0111302
08419969,1,,RODOVIA,"RAPOSO TAVARES, KM 260",S/N,BAIRRO MATO DENTRO,18720000,SP,6817,0111302,0151202
08420196,1,,RODOVIA,RAPOSO TAVARES - KM 90 - CAIXA DE LUZ,195,BRIGADEIRO TOBIAS,18108240,SP,7145,0121101,0133410
08420744,1,,SITIO,ROD CAPITAO BARDUINO,SN,DOS NOGUEIRAS,13960000,SP,7143,0151201,0111302
08420848,1,,FAZENDA,MARINGA,SN,ARRAIAL,12930000,SP,2955,0151202,"0111302,0151201,0151203,0119999"
08421032,1,,FAZENDA,SAO JORGE I,S/N,RURAL,14400010,SP,6425,0115600,
08421148,1,,LOTEAMENTO,PROJETO ASSENTAMENTO ROSELI NUNES LOTE 36,S/N,ZONA RURAL,15390000,SP,6561,0151202,"0111302,0151203"
08421517,1,,SITIO,SAO DOMINGOS,S/N,CAETE,18900000,SP,7029,0111302,0115600
08421619,1,,SITIO,SAO JUDAS TADEU,S/N,CORREGO DO IMBIRUCU,15755000,SP,7207,0131800,
08422584,1,,SITIO,TANQUINHO,S/N,TANQUINHO/ SEDE,13800970,SP,6717,0131800,
08423195,1,,SITIO,SAO JOAO,S/N,TRES RANCHOS,18760000,SP,6329,0111302,0134200
08424601,1,,SITIO,DOS PEDROSOS,S/N,CAPUAVA,18260000,SP,6911,0151201,0155501
08424732,1,,SITIO,NOSSA SENHORA APARECIDA,S/N,BAIRRO BARRA GRANDE,18745000,SP,6353,0121101,"0111302,0141501,0142300"
08424854,1,,CHACARA,DOS METRALHAS,S/N,ROSARIO,14730000,SP,6731,0151201,0151202
08424974,1,,ESTRADA,SAO JOAO,KM 26,INDAIA DO AGUAPEI,17830000,SP,6421,0151201,0113000
08425297,1,,SITIO,SAO JOSE,S/N,CHIMBO,18580000,SP,6851,0151201,0111302
08425545,1,,SITIO,SANTA JOANA,S/N,BAIRRO SAO JOAO,18570000,SP,6347,0155501,0151201
08425799,1,,SITIO,SAO JOSE,S/N,QUADRA,18255000,SP,0816,0111302,0151202
08426021,1,,SITIO,SANTO ANTONIO,000,CORREGO DO MATAO,15700002,SP,6597,0134200,0111302
08426129,1,,CHACARA,SAO PEDRO,S/N,AREA RURAL DE QUADRA,18259899,SP,0816,0111302,
08426262,1,,ESTRADA,"MUNICIPAL BURITAMA A TURIUBA, QUARTA ENTRADA A DIREITA, KM 1",S/N,PALMEIRAS,15290000,SP,6263,0151201,0151202
08427306,1,CLUBE T4 DE PACIENTES DE PATOLOGIAS NA TIREOIDE,AVENIDA,IRERE,1105,PLTO PAULISTA,04064002,SP,7107,9430800,"9493600,9499500"
08427439,1,,RODOVIA,BR. 116,S/N,DESPEZIO,06890000,SP,5447,0122900,"0141501,0142300"
08428258,1,,CHACARA,SAO JOSE,S/N,BAIRRO DESCALVADO,18290000,SP,6261,0151202,"0151201,0151203"
08428382,1,,SITIO,SANTA CLARA,S/N,RURAL,14340000,SP,6257,0111302,
08428596,1,,SITIO,SAO JOSE,S/N,BOA VISTA,17800000,SP,6101,0119906,"0133499,0151201"
08428830,1,,SITIO,SAO FRANCISCO,S/N,SANTA LINA,16800000,SP,6703,0151201,"0133410,0134200"
08429340,1,,SITIO,STA MARIA DA FAZENDA SAO PEDRO,S/N,ASSENT. PADRE JOSIMO,19280000,SP,7187,0151202,"0119906,0111302,0151203"
08429488,1,,SITIO,ITAIPORA,SN,ZONA RURAL,19273000,SP,7265,0119906,"0151202,0151201,0112101"
08430869,1,,SITIO,SOL NASCENTE,S/N,RURAL,14400010,SP,6425,0134200,0151201
08431310,1,RESIDENCIA THAINA,AVENIDA,OSASCO,295,VILA ASSUNCAO,11704050,SP,6921,8112500,
08431518,1,,CHACARA,RODOVIA DOS TAMOIOS,KM 17,CAPIVARI,12270000,SP,6599,0121101,"0141501,0142300"
08437240,1,,SITIO,SANTA MARIA,S/N,TRES PONTES,14960000,SP,6771,0131800,
08437566,1,,SITIO,SANTA FLORENTINA,SN,SANTO ANASTACIO,19580000,SP,6147,0151201,
08439976,1,,SITIO,BOCAINA,SN,BOCAINA,15200000,SP,6615,0151201,
08440100,1,,SITIO,SANTO ANTONIO,S/N,MATO SECO,18200999,SP,6547,0111302,0119905
08440813,1,,ESTRADA,ADACHI KM,"1,5",POTEIRA PRETA,08710970,SP,6713,0122900,"0133499,0141501,0142300"
08440929,1,,RECANTO,SANTA ISABEL,S/N,RIO VERDE,17060250,SP,6219,0159804,
08441195,1,,SITIO,ESTRELA,S/N,CORREGO DO RANCHAO,15640000,SP,7085,0151202,
08441535,1,,ESTRADA,DO BAIRRO SANTO ANTONIO KM 20,S/N,SANTO ANTONIO,18480000,SP,6557,0116499,"0151201,0112199,0119999"
08441682,1,,FAZENDA,OSVALDO CRUZ,S/N,BOIADEIRA,17880000,SP,6533,0113000,0151201
08441927,1,,SITIO,SANTA MARIA,S/N,CORREGO DO CASCAVEL,15760000,SP,7217,0151201,"0134200,0132600"
08442028,1,,ESTRADA,MUNICIPAL DE NOVA CASTILHO A GENERAL SALGADO,KM-06,FAZENDA ACOITA CAVALOS,15313000,SP,0806,0113000,"0111302,0151201,0151202"
08442301,1,,SITIO,SHIRANDA,S/N,CAMPO REDONDO,12260000,SP,6813,0151201,"0111302,0119905"
08442438,1,,FAZENDA,ARARAS,SN,CORREGO COMPRIDO,15760000,SP,7217,0151201,0151202
08442525,1,,SITIO,JATOBA,S/N,SETE VOLTAS,12010970,SP,7183,0151201,"0131800,0151202"
08442778,1,,SITIO,SANTO ANDRE,S/N,AGUA LIMPA,16270000,SP,6443,0134200,0151201
08443185,1,,ESTRADA,MUNIC. PONTES GESTAL AO COR.BOTELHO,S/N,ZONA RURAL,15560000,SP,6907,0134200,
08443358,1,,SITIO,NOSSA SENHORA APARECIDA,S/N,RURAL,13650000,SP,7027,0113000,0111302
08443695,1,,RODOVIA,MARECHAL RONDON,KM 576,FORTALEZA,16880000,SP,7227,0151201,0111302
08443820,1,,SITIO,SANTA HELENA,S/N,ZONA RURAL,14750000,SP,6891,0113000,0115600
08443960,1,,CHACARA,COQUEIRINHO,S/N,PEREIRAS,13480970,SP,6639,0131800,
08444078,1,,FAZENDA,SANTA RITA,S/N,ENGENHO D AGUA,12500970,SP,6469,0151202,"0151201,0151203"
08444419,1,,SITIO,SAO BENEDITO,S/N,VARGINHA,19840000,SP,6677,0119906,0111302
08444541,1,,SITIO,SAO PEDRO,S/N,FAISQUEIRA,13770000,SP,6275,0134200,
08444900,1,,FAZENDA,PERSIN,S/N,CAFEZINHO,17890000,SP,6621,0113000,0151201
08444997,1,,SITIO,DAS PEDRAS,S/N,CORREGO MACAUBA,15825000,SP,6815,0131800,
08445270,1,,CHACARA,BELA VISTA,S/N,PALMEIRAS,15290000,SP,6263,0151201,0121101
08445394,1,,SITIO,SITIO SANTA BARBARA,SN,CENTRO,15930000,SP,6303,0133404,0133410
08445648,1,,ESTRADA,MUNICIPAL TURIUBA A MACAUBAL,KM 06,SANTA BARBARA,15280000,SP,7205,0151201,
08445899,1,,SITIO,SEGUNDA PERFEITA LIBERDADE,S/N,BICUDO,16850000,SP,6631,0151201,"0116499,0119901"
08446737,1,,OUTROS,ESTANCIA LAGOA DOURADA,S/N,GUAPIRANGA,16400035,SP,6643,0113000,0111302
08446844,1,,ESTRADA,CAPOAVA DO MOMUNA,S/N,CAPOAVA DO MOMUNA,11920000,SP,6507,0122900,"0121101,0119906,0141501,0142300"
08446963,1,,SITIO,BELA VISTA,S/N,CACHOEIRA DOS MARTINS,15910000,SP,6727,0133410,"0133404,0121101,0119909"
08447073,1,,SITIO,SAO JOAO,S/N,FAZENDA RANGEL,15108000,SP,0800,0111302,"0151202,0151201,0134200"
08447206,1,,ESTRADA,BAIRRO SALTINHO-ITAOCA,SN,SALTINHO,18380000,SP,6957,0151201,"0131800,0133402"
08447429,1,,SITIO,SANTA MARIA,S/N,ESTRADA BOIADEIRA KM 1,19580000,SP,6147,0151202,"0116499,0151203"
08447693,1,,ESTRADA,MONTE ALTO A TAIACU KM 12,S/N,TABARANA,15910000,SP,6727,0119904,0115600
08447810,1,,ESTRADA,MUNICIPAL DE LEME AO BAIRRO CASCATA,SN,CASCATA,13610970,SP,6635,0113000,
08447926,1,,SITIO,SAO JOSE,S/N,BOA VISTA,18185000,SP,6859,0155504,
08448160,1,,SITIO,MARIANO LOPES,S/N,MARIANO LOPES,17300000,SP,6383,0113000,"0151201,0210101,0134200"
08449004,1,,FAZENDA,DO ENCONTRO,S/N,DO ENCONTRO,12530000,SP,6373,0151202,"0111302,0119905,0151203"
08449397,1,,SITIO,ESTANCHA RANCHO ALEGRE,S/N,AGUA DO ALEGRE,19700000,SP,6811,0151201,
08449785,1,,RODOVIA,MONTE ALTO A VISTA ALEGRE DO ALTO KM 10,S/N,RIO CLARO,15910000,SP,6727,0133499,"0133404,0133410"
08450153,1,,ESTRADA MUNICIPAL,PIEDADE AO BAIRRO DO SARAPUI DOS LUZ - PDD. 497,S/N,SARAPUI DOS LUZ,18170000,SP,6857,0121101,0119999
08450492,1,,SITIO,SAO DOMINGOS,S/N,BARREIRO MENDONCA,18900000,SP,7029,0111302,"0151201,0115600"
08450995,1,,FAZENDA,SAO ROQUE,01,SEDE,14400520,SP,6425,0134200,0151202
08451101,1,,ESTRADA,DAS VIOLETAS,100,RECANTO DAS ROSAS,06150530,SP,6789,8112500,
08451360,1,,ESTRADA,ESTRADA VELHA BATATAIS - FRANCA,S/N,SEM BAIRRO,14300001,SP,6217,0113000,0111302
08451811,1,,SITIO,SAO JOSE,S/N,ESCONDIDO,15230000,SP,6103,0111302,"0151202,0151201"
08451953,1,,FAZENDA,CONTENDAS DE BAIXO,S/N,RURAL,13730080,SP,6711,0134200,"0111302,0151201"
08452199,1,,SITIO,SANTA CRUZ,S/N,ZONA RURAL,14700970,SP,6221,0131800,
08452322,1,,CHACARA,RETIRO DOS SONHOS,S/N,BEBEDOURO,14700970,SP,6221,0131800,0133404
08452420,1,,CHACARA,SAO ROQUE,S/N,PONTE SECA,17700000,SP,6793,0134200,
08452545,1,,SITIO,ESTANCIA VIDA NOVA DEBORTOLI,SN,ONCA PARDA,11910000,SP,7137,0116499,"0112199,0119999"
08453512,1,,SITIO,DIAS,S/N,PORTO,12130000,SP,6627,0151201,0151202
08453647,1,,FAZENDA,SANTA HELENA,S/N,SAO JOAO,15900000,SP,7175,0116401,
08453998,1,,CHACARA,LAGEADO,S/N,LAGEADO,18740000,SP,7177,0119905,0111302
08454269,1,,SITIO,BARREIRINHO,S/N,CORREGO BARREIRINHO,15600001,SP,6411,0133402,
08455112,1,,SITIO,BELAO,S/N,CORREGO DA ANTINHA,15768000,SP,0822,0151201,
08456417,1,,SITIO,BELA VISTA,S/N,JARACATIA,19180000,SP,6115,0151201,"0116401,0112101"
08456702,1,,ESTRADA,GASTAO VIDIGAL A MONCOES,KM 07,MATO GROSSO DOS CASTILHOS,15330000,SP,6437,0151202,"0111302,0151203"
08457698,1,,FAZENDA,SANTA TEREZA,S/N,SERRINHA,16680000,SP,6185,0113000,0116401
08458027,1,,SITIO,ITUREA,S/N,CAPOAVA,18520000,SP,6331,0151201,0111302
08458167,1,,SITIO,IPIRANGA,S/N,MENTOLANDIA,19130000,SP,6929,0151201,"0111302,0119999,0119905"
08459172,1,,ESTRADA,MUNICIPAL DO GUARAU,S/N,GUARAU,11950000,SP,2967,0133402,0151201
08459301,1,,SITIO,NOSSA SENHORA APARECIDA,S/N,CORREGO SUCURI,15720000,SP,6805,0151201,0131800
08459676,1,,CHACARA,NOSSA SENHORA APARECIDA,SN,RURAL,14720000,SP,7165,0151202,"0151201,0152102,0111302,0113000,0119906,0121101,0133410"
08460282,1,,SITIO,SANTA AMELIA,SN,CORREGO DO MARRUCO,15775000,SP,7033,0151201,
08460505,1,,ESTRADA,DO IPATINGA KM 03,S/N,IPATINGA,18050387,SP,7145,0151201,0111302
08460762,1,,SITIO,SAO MANOEL,S/N,NOITE NEGRA,19580000,SP,6147,0151202,"0116499,0151203"
08460855,1,,RODOVIA,"IBITINGA-BAURU, KM 3. APOS TREVO 1A ENTRADA A ESQUERDA.",S/N,MONTE ALEGRE,14940000,SP,6493,0131800,"0151202,0151201"
08461216,1,,ESTRADA,DE PINDORAMA  KM,15,QUATINGA,08710970,SP,6713,0119904,"0121101,0119903"
08461330,1,,SITIO,SAO FRANCISCO,00,CORREGO DA MATA,15495000,SP,6985,0151201,
08461439,1,,SITIO,DAS PAINEIRAS,S/N,AGUA SANTA,13400970,SP,6875,0113000,
08461805,1,,SITIO,SANTA ALICE II,S/N,PAU D' ALHO,14960000,SP,6771,0113000,0131800
08461926,1,,ESTRADA,DISTRITO DO COCAES,S/N,COCAES,18227000,SP,7123,0151201,
08462016,1,,ESTRADA,MUNICIPAL DE SAO JOAO DE IRACEMA A FERNANDOPOLIS,KM-01,FAZENDA SALTINHO DA BOA VISTA,15315000,SP,2941,0151202,"0111302,0113000,0151201,0133402"
08464853,1,,ESTRADA,MUNICIPAL PROF.OLIVIA ALEGRI,3355,CACAPAVA VELHA,12283516,SP,6271,0151202,"0111302,0151203"
08465225,1,,FAZENDA,PAINEIRA BRANCA,S/N,DISTRITO DE COSTA MACHADO,19260000,SP,6705,0151201,0133499
08465352,1,,SITIO,NOSSA SENHORA DE FATIMA,S/N,CONGONHAS,15840000,SP,6539,0133404,"0115600,0111302,0151201"
08465606,1,,RODOVIA,PERICLES BELINI KM 146,SN,CORREGO DO BONITO,15540000,SP,6123,0151201,0131800
08465714,1,,SITIO,SAO PEDRO,S/N,JACUTINGA,14910000,SP,7155,0131800,0151202
08465827,1,,SITIO,CACHOEIRINHA,S/N,CANTA GALO,12130000,SP,6627,0151201,0151202
08466066,1,,SITIO,CRISAGO,SN,GUAICARA,19300000,SP,6925,0151201,"0116499,0111302"
08466316,1,,SITIO,SAO JOSE,S/N,NOVENTA,13835000,SP,6345,0131800,
08904239,1,,ESTRADA,APIAI BOA VISTA,S/N,BOA VISTA,18320000,SP,6153,0111302,0151201
08466756,1,,FAZENDA,AGUAS CLARAS II,S/N,ZONA RURAL,14096560,SP,6969,0113000,0116401
08466918,1,ESPACO PARA O DESENVOLVIMENTO EDUCACIONAL LAR MONTESSOR,RUA,CARLOS SIMAS,24,VILA IMPERIO,04406110,SP,7107,8511200,"9499500,8599699,9430800,9493600"
08467366,1,,SITIO,SAO SEBASTIAO,S/N,FAZENDA SAO JOSE OU VARJAO,15180000,SP,7127,0151201,
08471371,1,,RUA,CAIABU,146,CIDADE KEMEL,08575200,SP,6563,4120400,"4311801,4321500,4322301,4330499,4399103,4399199,4330402"
08472082,1,,RUA,HUNGRIA,514,JARDIM EUROPA,01455000,SP,7107,6630400,"6462000,6435201"
08475664,1,,SITIO,ARCO IRIS,S/N,TIBOSA,13630970,SP,6887,0113000,
08477037,1,,SITIO,SALLES,S/N,FAZENDA SANTA CRUZ,15470000,SP,6801,0131800,0151202
08477287,1,,ESTRADA,MUNICIPAL DO BAIRRO FEITAL,SN,FEITAL,13260000,SP,6741,0155501,0151201
