cnpj_basico,identificador_matriz_filial,nome_fantasia,tipo_logradouro,logradouro,numero,bairro,cep,uf,municipio,cnae_fiscal_principal,cnae_fiscal_secundaria
24444706,2,,ESTRADA,ESTRADA DO BAIRRO UNIAO,SN,UNIAO,17890000,SP,6621,0151201,
26125198,2,,ESTRADA,VELHA DE JABOTICABAL A TAQUARITINGA - SITIO SANTA LUIZA,SN,RURAL,14870970,SP,6587,0113000,
24165081,2,LAR DOM LUIS CABURLOTTO,RUA,VICTOR MEIRELLES,191,CENTRO,13670000,SP,7051,8800600,
26563652,2,OXXO SILVIO RIZZARDO,RUA,SILVIO RIZZARDO,600,JARDIM CAMPOS ELISEOS,13060854,SP,6291,4712100,"4721104,4729699,5611201,5611203"
24969293,2,,SITIO,BOM JESUS,S/N,PATURY,17880000,SP,6533,0113000,
24519000,2,,FAZENDA,SAO FRANCISCO,S/N,VENDA BRANCA,17700000,SP,6793,0119906,
24049784,2,,SITIO,SABOROSO DA SERRA,S/N,SERRA DO MOQUEM,13960000,SP,7143,0133499,
26747159,2,,SITIO,BELA VISTA,SN,ZONA RURAL,15440000,SP,6761,0139306,
23459215,2,,AVENIDA,PIRAPORINHA,1067,VILA NOGUEIRA,09950000,SP,6377,4635499,"4639701,4723700,4729699"
24670207,2,ALEMAO SP ABC,RUA,XAVIER DE TOLEDO,485,CENTRO,09010130,SP,7057,5611201,
25276441,2,,SITIO,SANTA LAURINDA,S/N,ZONA RURAL,15250000,SP,7215,0151201,0151202
24363128,2,,FAZENDA,BARRA MANSA,S/N,BORA,16360000,SP,6187,0115600,0113000
23839841,2,,RUA,COMEN CANTINHO,351,PENHA DE FRANCA,03603020,SP,7107,4930202,4930201
26258611,2,REDE DECISAO - UNIDADE CENTERVILLE,AVENIDA,JOAO BATISTA MORATO DO CANTO,1695,VILA ANHANGUERA,13031800,SP,6291,8513900,"6462000,6821802,7490104,8211300,8511200,8512100,8520100,8541400,8542200"
25014415,2,,SITIO,SERRINHA DO PINHAL,SN,PINHAL,13760000,SP,7173,0134200,
23506742,1,,FAZENDA,CANTA GALO,S/N,CANTA GALO,12614899,SP,6645,0151202,0151201
23169432,1,,SITIO,SITIO IPE,S/N,FIGUEIRA,13169899,SP,6175,0122900,"0111302,0113000,0119906,0119999,0121101,0131800,0139304,0139399,0142300,0210106,0111301"
27263448,2,,RUA,SAO PAULO,1960,CENTRO,15600058,SP,6411,4772500,4712100
26563652,2,SELECT CARDEAL,AVENIDA,DR ARNALDO,953,SUMARE,01255000,SP,7107,4729602,"4729699,5611203"
24230747,2,,PRACA,CANDIDO MOTA,179,CENTRO,11660060,SP,6311,6319400,"3329501,4930201,4930202,5211799,5250804,6311900,7490104,8299799"
26917632,2,,RUA,MANUEL JACINTO,863,VILA MORSE,05624001,SP,7107,8211300,"5211702,6821802,7733100"
26131047,2,QUIOSQUE MERCADAO ITD/MGG,AVENIDA,MONTEIRO LOBATO,5000,VILA ATLANTICA,11730000,SP,6723,5611203,
24918009,2,,SITIO,SANTA ISA,S/N,BAIRRO NEGRINHA,17730000,SP,6821,0113000,0139306
24916291,2,,AVENIDA,DONA FRANCISCA,508,VILA REZENDE,13405259,SP,6875,4723700,"4729699,4759899,4789099,6462000,7729202"
24271673,2,,ESTRADA,ARACARIGUAMA,2.000,ESTANCIA SAO FRANCISCO,06695560,SP,6551,2449199,"2229302,2439300,2441502,4321500,4669999,4673700"
26563652,2,OXXO GARDENIA,AVENIDA,ANA BEATRIZ BIERREMBACH,41,VILA MIMOSA,13050060,SP,6291,4712100,"4721104,4729699,5611201,5611203"
26563652,2,OXXO KM 18,RUA,PROFESSOR JOSE AZEVEDO MINHOTO,324,KM 18,06114000,SP,6789,4712100,"4721104,4729699,5611201,5611203"
25087371,2,,FAZENDA,SAO FRANCISCO,SN,ZONA RURAL,19400971,SP,6931,0116401,
26499396,2,,SITIO,"SANTO ANTONIO DA MONTANHA V, VI. VII E VIII",SN,BAIRRO BARREIRO,13530000,SP,6573,0151201,0111302
26563652,2,OXXO LINC SOROCABA,AVENIDA,COMENDADOR CAMILLO JULIO,1181,JARDIM IBITI DO PACO,18086000,SP,7145,4729602,"4729699,5611203"
24276833,2,,RUA,CAP PACHECO E CHAVES,313,VILA PRUDENTE,03126000,SP,7107,4772500,"4754702,4759899,4763601,4781400,4783101,4783102,4789001,6463800,7320300,9602501,9602502"
25080393,2,,RUA,JUSSARA,1750,JARDIM SANTA CECILIA,06465070,SP,6213,5620101,
26563652,2,OXXO PRACA DOS BANCOS,PRACA,DA CATEDRAL,999,CENTRO,13400150,SP,6875,4712100,"4721104,4729699,5611201,5611203"
23871554,2,,SITIO,NOSSA SENHORA APARECIDA,S/N,CORREGO SANTO ANASTACIO,19580000,SP,6147,0151203,"0151201,0151202"
26722599,2,,FAZENDA,TAQUARAL,SN,RURAL,15850000,SP,7221,0139306,
26118484,2,GOVIN,RUA,ZILDA,434,CASA VERDE ALTA,02545000,SP,7107,4723700,"4617600,4729601"
23547059,2,,RODOVIA,FELICIANO SALES CUNHA,KM 575,LIMOEIRO,15355000,SP,6479,0139306,
26648333,2,,AVENIDA,GENERAL ATALIBA LEONEL,1065,SANTANA,02033000,SP,7107,6911701,
24230747,2,,AVENIDA,LIMEIRA,722,AREIAO,13414900,SP,6875,6319400,"3329501,4930201,4930202,5211799,5250804,6311900,7490104,8299799"
26563652,2,OXXO RIBEIRO DO VALE,RUA,RIBEIRO DO VALE,236,BROOKLIN PAULISTA,04568000,SP,7107,4712100,"4721104,4729699,5611201,5611203"
24064738,2,,ESTRADA,DA AGUA FRIA/MIMOSA - LOTE 59,S/N,AGUA FRIA,16850000,SP,6631,0151201,
25240778,2,,AVENIDA,ANNA CLAUDINA,765,JARDIM ESTADIO,17203381,SP,6607,4511101,"4511102,4512902,4520001,4520002,4530703,4530705,4732600,6462000,7490104"
26186010,2,,RUA,RIO GRANDE DO SUL,190,JACARE,13315000,SP,6269,4110700,
26563652,2,OXXO STUDIO REAL PARQUE,TRAVESSA,ANTONIO AUGUSTO M. DE B. NETO,120,REAL PARQUE,05685030,SP,7107,4712100,"4721104,4729699,5611201,5611203"
24646736,2,,RUA,MINAS GERAIS,177,DISTRITO INDUSTRIAL III,14900000,SP,6555,0131800,
24709593,2,,ESTRADA,MUNICIPAL BAIRRO DA USINA KM 18 A ESQUERDA,SN,FAZENDA SANTA MARIA,18709899,SP,6189,0113000,"0111302,0115600,0119905,0151201,0151203,0152102,0210101"
24783344,2,,ESTRADA,MUNICIPAL BAIRRO DA USINA KM 18 A ESQUERDA,SN,FAZENDA SANTA MARIA,18709899,SP,6189,0113000,"0111302,0115600,0119905,0151201,0151203,0152102,0210101"
27004229,2,,CHACARA,BOA ESPERANCA,S/N,CORREGO DO FANDANGO,15760000,SP,7217,0151201,
23104950,2,DOMINO'S PIZZA BROOKLIN,AVENIDA,PDE ANTONIO JOSE DOS SANTOS,1035,CIDADE MONCOES,04563013,SP,7107,5611203,6462000
27159567,2,TRENZA VERANO,RUA,OLEGARIO CUNHA LOBO,121,ATIBAIA JARDIM,12942730,SP,6181,4110700,
24335574,2,,FAZENDA,ALVORADA,S/N,FAZENDA ANUMINHAS,19820000,SP,7267,0115600,"0111302,0113000"
26631617,2,,ESTRADA,DE NOVO HORIZONTE A ITAJBOI,S/N,RURAL,15840000,SP,6539,0133404,
24968276,2,,ESTANCIA,NOSSA SENHORA APARECIDA,SN,GLEBA SECA,17960000,SP,6733,0113000,
26818875,2,,FAZENDA,DA MATA,S/N,BAIRRO TIMBORE,16914899,SP,6141,0113000,0115600
25080393,2,,AVENIDA,JOAO AMATO,2735,CHACARA LAGOA BRANCA,13231620,SP,6293,5620101,
26345666,2,,RUA,MARECHAL BITENCOURT,541,CENTRO,18900077,SP,7029,8220200,"6209100,8211300,8291100"
26345666,2,,PRACA,DA BANDEIRA,30,CENTRO,17600380,SP,7201,8220200,"6209100,8211300,8291100"
26680185,2,,AVENIDA,DR CHUCRI ZAIDAN,1550,VILA SAO FRANCISCO (ZONA SUL),04711130,SP,7107,6492100,
26754776,2,,FAZENDA,SANTA RITA,S/N,AREA RURAL DE PRESIDENTE ALVES,16678899,SP,6923,0119906,
24556053,2,CONDOMINIO RESIDENCIAL JOAO DE BARRO,AVENIDA,CORRADO CICILIAN,200,RESIDENCIAL PARQUE DOS PASSAROS,14409720,SP,6425,4110700,
26615399,2,RESIDENCIAL VILLAGE SOFIA XVII,RUA,PASCHOAL FERNANDES,200,SITIO DO CAMPO,11725340,SP,6921,4110700,
26708041,2,FAZENDA SAO JOSE,ESTRADA,ESTRELA D OESTE A PONTA LINDA,S/N,ZONA RURAL,15650000,SP,6405,0113000,"0121101,0131800,0133404"
24481471,2,AGRICOLA NOVA SANTA MARIA,AREA,RURAL,SN,AREA RURAL DE JALES,15709899,SP,6597,0113000,"0111302,0115600,0116401"
24481471,2,AGRICOLA NOVA SANTA MARIA,FAZENDA,SANTA MARIA,SN,AREA RURAL DE DOLCINOPOLIS,15740000,SP,6385,0113000,"0111302,0115600,0116401"
24481471,2,AGRICOLA NOVA SANTA MARIA,ESTANCIA,PRIMAVERA,SN,AREA RURAL DE DOLCINOPOLIS,15740000,SP,6385,0113000,"0111302,0115600,0116401"
24276833,2,,AVENIDA,AVENIDA ARICANDUVA,5555,JARDIM SANTA TEREZINHA (ZONA LESTE),03527904,SP,7107,4772500,"4754702,4759899,4763601,4781400,4783101,4783102,4789001,6463800,7320300,9602501,9602502"
24406178,2,,RUA,LUIZ OTAVIO,2565,PARQUE RURAL FAZENDA SANTA CANDIDA,13087560,SP,6291,6202300,"4652400,4752100,6110803,6319400,7311400,7312200,7490104,7739099"
24417526,2,,CHACARA,SANTA MARIA,SN,CORREGO DO BACURI,15775000,SP,7033,0151201,"0111302,0151202"
23889154,2,,SITIO,SAO JOSE,SN,BATISTADA,13433899,SP,6875,0113000,
24481471,2,AGRICOLA NOVA SANTA MARIA,SITIO,SAO SEBASTIAO,SN,ZONA RURAL,15745000,SP,6819,0113000,"0111302,0115600,0116401"
24481471,2,,SITIO,TRES IRMAOS,SN,ZONA RURAL,15170000,SP,7169,0113000,"0111302,0115600,0116401"
23387328,2,,SITIO,SAO BENTO,S/N,SANTA TEREZA,13644899,SP,6887,0113000,
26563652,2,OXXO MORVAN,AVENIDA,SENADOR VERGUEIRO,1519,CENTRO,09750001,SP,7075,4712100,"4721104,4729699,5611201,5611203"
23571659,2,,ESTRADA,BAIRRO CORREGO DO MONJOLO,S/N,CORREGO DO MONOLO,14910000,SP,7155,0131800,
25319257,2,,RUA,CONS BELISARIO,146,BRAS,03012000,SP,7107,4781400,
26393675,2,BIKEGO,AVENIDA,ALCIDES SANGIRARDI,301,CHACARA ITAIM,04533085,SP,7107,7721700,"4763603,9529104"
25080824,2,,RUA,DOUTOR LOURENCO MARTYR DE ALMEIDA PRADO,390,PARQUE RURAL FAZENDA SANTA CANDIDA,13087545,SP,6291,7711000,"5320201,8219999"
24407003,2,,RUA,CARDOSO RIBEIRO,1139,VILA BOA ESPERANCA,19912120,SP,6795,4681805,"4530703,4732600,4744001,8211300"
26613277,2,,SITIO,SAO PEDRO,S/N,VICINAL GABRIEL LIGEIRO,18994899,SP,2947,0113000,
23947988,2,,SITIO,SANTA MARIA,S/N,GONCALVES,14968899,SP,6771,0133404,
26300618,2,,SITIO,BOA ESPERANCA,S/N,ZONA RURAL,15820000,SP,6881,0113000,0116401
26485419,2,,SITIO,SANTA LUCIA,SN,PATINHO,16370000,SP,6933,0113000,"0115600,0119999"
25323069,2,,SITIO,CANARIO,S/N,AREA RURAL DE SAO CARLOS,13577899,SP,7079,0151201,
27447836,2,,SITIO,VOTUPARIM OU MOINHO,S/N,AREA RURAL DE SANTANA DE PARNAIBA,06549899,SP,7047,0115600,"0152102,0151203"
25080393,2,,RUA,FERNAO DIAS,14,POLVILHO (POLVILHO),07790560,SP,6285,5620101,
25099981,2,,SITIO,SAN GENARO - ESTRADA PATROCINIO PAULISTA/ SAO TOMAZ DE AQUIN,S/N,ZONA RURAL,14415000,SP,6827,0113000,"0111302,0115600,0119999,0133404,0134200,0151201,0162899,8219999"
24107346,2,,ESTRADA,MUNICIPAL BORBOREMA AO BAIRRO FUGIDOS,000,FUGIDOS,14955000,SP,6247,0151203,0151201
24435955,2,,FAZENDA,SANTA TEREZINHA,S/N,ZONA RURAL,15470000,SP,6801,0115600,
26134408,2,,SITIO,BELA VISTA,S/N,ZONA RURAL,15150000,SP,6729,0113000,
26485419,2,,SITIO,SANTO ANTONIO,SN,BARREIRINHO,16370000,SP,6933,0113000,0115600
27317562,2,,RUA,TAMANDARE,693,LIBERDADE,01525001,SP,7107,4774100,4649499
27051404,2,,RUA,GOMES DE CARVALHO,1329,VILA OLIMPIA,04547005,SP,7107,7020400,6463800
23893725,2,,RUA,DEMETRIO RIBEIRO,402,CIDADE MAE DO CEU,03332000,SP,7107,8011101,8020001
26345666,2,,RUA,EXPEDICIONARIOS BRASILEIROS,118,CENTRO,19600000,SP,6945,8220200,"6209100,8211300,8291100"
23473808,2,,AVENIDA,PEREIRA BARRETO,42,PARAISO,09190210,SP,7057,4763602,"4781400,4782201,5211799,8299799"
27184999,2,,RODOVIA,FELICIANO SALES CUNHA,KM 577,ZONA RURAL,15355000,SP,6479,0151201,"0151202,0151203,0141501,0141502"
25362327,2,,ESTRADA MUNICIPAL,MAGDA A NOVA CASTILHO,S/N,MACAUBAS,15310000,SP,6667,0113000,
27474554,2,,SITIO,SAO JOAQUIM,S/N,AREA RURAL,13169899,SP,6175,0113000,
23294312,2,,FAZENDA,PAIOL GRANDE,S/N,PAIOL GRANDE,12170000,SP,6947,0210101,"0151201,0113000,0111302,0121101"
23099462,2,,RUA,ASPICUELTA,345,VILA MADALENA,05433010,SP,7107,6204000,"1811302,3299099,4647801,4647802,4649499,4761001,4763601,5811500,5821200,6201501,6202300,7490104,7740300,8230001,8541400,8599603,8599604,8599699,9002701"
25362327,2,,ESTRADA,BOIADEIRA MAGDA A FLOREAL,KM 01,MACAUBAS,15310000,SP,6667,0113000,
26812452,2,,AVENIDA,TAMBORE,1180,TAMBORE,06460000,SP,6213,4635403,"4635402,4639701"
24693254,1,,EST. VIC. MUNICIPAL,LVN-020,S/N,PEROBAL,16850000,SP,6631,0151201,0111302
26563652,2,OXXO JARDINS CAMPINAS,ALAMEDA,CAMPINAS,737,JARDIM PAULISTA,01404001,SP,7107,4712100,"4721104,4729699,5611201,5611203"
26563652,2,OXXO F MIQUELINA,RUA,AGUIAR DE BARROS,69,BELA VISTA,01316020,SP,7107,4712100,"4721104,4729699,5611201,5611203"
23857518,2,,RUA,CAMPOS SALLES,1243,CENTRO,15900049,SP,7175,8211300,"7490104,8219999,8291100"
27186064,1,,ESTANCIA,SANTA RITA,SN,SANTA LUZIA,15200000,SP,6615,0151203,"0151201,0121101,0322101"
25138703,2,,ESTRADA,MUNICIPAL SILVANIA A MATAO,S/N,AREA RURAL DE SILVANIA - SITIO JORDANIA,15998899,SP,6687,0113000,"0111302,0115600"
27428810,2,,RUA,DONA MARIA QUEDAS,112,JARDIM ANDARAI,02175010,SP,7107,2071100,"4612500,4684299"
26207496,2,,RODOVIA,CASTELO BRANCO  KM 44.532,S/N,ECOVILLE,18147000,SP,3067,4729699,"4759899,4781400"
23825018,2,,SITIO,SITIO VALE DO SOL,S/N,QUATRO ALQUERES,17700000,SP,6793,0151201,0151203
27094724,2,,VIA,ANHANGUERA,S/N,JARDIM JARAGUA,05275000,SP,7107,4729699,"4637199,4639701,4723700,4761001,4761002,4772500"
27316728,2,,AVENIDA,INDEPENDENCIA,950,CIDADE ALTA,13419155,SP,6875,8211300,
27474554,2,,SITIO,BOM RETIRO,S/N,AREA RURAL,13169899,SP,6175,0113000,
27103347,2,BYD RIBEIRAO PRETO,RUA,AUGUSTO DOMINGOS PEREIRA,177,NOVA ALIANCA,14026564,SP,6969,4511101,"4511102,4512902,4520001,4520003,4520004,4530703,4541203,4541204,4541206,4542102,4543900,4781400,4789001,5813100,6462000,6499999,7020400,7490104,7711000,8230001"
27474554,2,,CHACARA,SANTA CRUZ,S/N,AREA RURAL,13489899,SP,6639,0113000,
23244434,2,VIVA FOOD COMIL,AVENIDA,JOSE FORTUNATO SANTON,434,SALTO GRANDE,13474750,SP,6131,5620101,"5611201,5611203,5611204,5620102,5620104,7820500"
24365105,2,,SITIO,SEBASTIAO DOS PEREIRAS,D/N,BOA VISTA DOS PEREIRAS,17380000,SP,6259,0113000,
27090171,2,,RUA,JOAO CABRAL MEDEIROS,37,CENTRO,13780000,SP,6379,9430800,"8550302,8599604,8599699"
26563652,2,OXXO ALBERTO SAVOY,RUA,ALBERTO SAVOY,269,VILA ROMERO,02435110,SP,7107,4712100,"4721104,4729699,5611201,5611203"
26563652,2,OXXO PASVITAL,RUA,PASCOAL VITA,277,VILA MADALENA,05445000,SP,7107,4712100,"4721104,4729699,5611201,5611203"
26563652,2,OXXO QUANTINSPER,RUA,QUATA,399,VILA OLIMPIA,04546042,SP,7107,4712100,"4721104,4729699,5611201,5611203"
23975184,2,,SITIO,ENTRE RIOS,S/N,ENTRE RIOS,18500000,SP,6629,0151201,
24508430,2,,SITIO,SANTA CRUZ,S/N,ZONA RURAL,19380000,SP,0818,0151201,"0111302,0115600,0116499,0119999"
23344656,2,,RUA,CAMPOS SALLES,1243,CENTRO,15900049,SP,7175,6810201,"6810202,6810203,8211300,8219999"
26563652,2,OXXO PELOSINI,RUA,ERNESTA PELOSINI,155,NOVA PETROPOLIS,09771220,SP,7075,4712100,"4721104,4729699,5611201,5611203"
23277919,2,,SITIO, BELA VISTA,SN,AREA RURAL DE ECHAPORA,19839899,SP,6395,0116401,"0111302,0115600"
24386349,2,CEI CONJUNTO JOSE BONIFACIO,RUA,ISABEL URBINA,149,CONJUNTO RESIDENCIAL JOSE BONIFACIO,08253210,SP,7107,8511200,8512100
26065256,2,,RODOVIA,"ARARAQUARA A JAU, KM 98,5",S/N,ZONA RURAL,14930000,SP,6233,0113000,"0111301,0111302,0111303,0111399,0115600,0116499,0119905,0119999,0131800,0133410,0133499,0134200,0151201,0151202,0152102,0152103,0153901,0153902,0154700,0210101,0210107,6462000,6810202"
24230747,2,,AVENIDA,JORGE TIBIRICA,603,CENTRO,12701020,SP,6369,6319400,"3329501,4930201,4930202,5211799,5250804,6311900,7490104,8299799"
24230747,2,,PRACA,DEZOITO DE MARCO,379,CENTRO,14470000,SP,6841,6319400,"3329501,4930201,4930202,5211799,5250804,6311900,7490104,8299799"
24230747,2,,AVENIDA,FRANCISCO JALES,2336,CENTRO,15700026,SP,6597,6319400,"3329501,4930201,4930202,5211799,5250804,6311900,7490104,8299799"
24230747,2,,RUA,INACIO FRANCO,1147,CENTRO,14640000,SP,6739,6319400,"3329501,4930201,4930202,5211799,5250804,6311900,7490104,8299799"
24457676,2,,SITIO,DOIS MENINOS,S/N,ZONA CENTRAL,13500970,SP,6979,0151201,
26628749,2,,RODOVIA,VICINAL CARDOSO A MACEDONIA KM 18,SN,ZONA RURAL,15570000,SP,6315,0139306,
27474554,2,,SITIO,SAO PEDRO,S/N,AREA RURAL,13489899,SP,6639,0113000,
27090171,2,,RUA,MAURILIO COMOGLIO,115,VILA ABERNESSIA,12460000,SP,6295,9430800,"8550302,8599604,8599699"
26794514,2,,SITIO,SITIO SAO JOSE,S/N,ZONA RURAL,15625000,SP,6693,0151201,0322101
27305748,2,,FAZENDA,SAO JOAO,S/N,ZONA RURAL,15270000,SP,6663,0113000,
24276833,2,NATURA COMERCIAL LTDA,RUA,ALEXANDRE MARTINS,80,APARECIDA,11025202,SP,7071,4772500,"4729699,4753900,4754702,4759899,4761002,4762800,4763601,4781400,4783101,4783102,4789001,4789005,5250804,6463800,7020400,7320300,8299799,9602501,9602502"
23781555,2,,FAZENDA,JANGADA BRAVA,S/N,ZONA RURAL,14930000,SP,6233,0115600,
24216477,2,,SITIO,SAO SEBASTIAO - GLEBA D,S/N,AREA RURAL DE PIRAJUI,16616899,SP,6879,0121101,
26563652,2,OXXO ESTACIONAMENTO,RUA,CATEQUESE,1032,VILA GUIOMAR,09090401,SP,7057,4712100,"4721104,4729699,5611201,5611203"
26563652,2,OXXO ESQUINA SURREAL,RUA,NATINGUI,787,VILA MADALENA,05443001,SP,7107,4712100,"4721104,4729699,5611201,5611203"
26777593,2,CONDOMINIO RESIDENCIAL PLANO & ALTO DO JARAGUA I,AVENIDA,DOUTOR FELIPE PINEL,3605,PIRITUBA,02939000,SP,7107,4110700,
27310503,2,,AREA,RURAL,1,AREA RURAL DE CAMPOS NOVOS PAULISTA,19969899,SP,6297,0115600,"0111302,0111399"
27186059,2,,SITIO,NOSSA SENHORA APARECIDA,SN,DOIS CORREGOS,14968899,SP,6771,0133404,0116401
26615399,2,RESIDENCIAL VILLAGE SOFIA XVI,AVENIDA,MARQUESA DE SANTOS,917,SITIO DO CAMPO,11725050,SP,6921,4110700,
26605327,2,,FAZENDA,SANTA BARBARA,S/N,RURAL,15110000,SP,6451,0139306,
26071937,2,,RODOVIA,CARLOS TONANI KM 28,S/N,RURAL,14870999,SP,6587,0113000,
24028501,2,,SITIO,BORGES,SN,CORREGO DO ARARAS,15745000,SP,6819,0121101,"0119909,0133408"
26563652,2,OXXO MESTICO,RUA,DA CONSOLACAO,1937,CONSOLACAO,01301100,SP,7107,4712100,"4721104,4729699,5611201,5611203"
26563652,2,OXXO EVOLUCAO,RUA,PIAUI,292,HIGIENOPOLIS,01241000,SP,7107,4712100,"4721104,4729699,5611201,5611203"
26563652,2,OXXO CORONEL MEGA,RUA,CORONEL ALFREDO FLAQUER,20,CENTRO,09020030,SP,7057,4712100,"4721104,4729699,5611201,5611203"
26563652,2,OXXO ARCANJO GABRIEL,AVENIDA,S GABRIEL,521,JARDIM PAULISTA,01435001,SP,7107,4712100,"4721104,4729699,5611201,5611203"
26563652,2,OXXO LACERDA TAVARES,RUA,ANTONIO TAVARES,242,CAMBUCI,01542010,SP,7107,4712100,"4721104,4729699,5611201,5611203"
27330138,2,,FAZENDA,SAO JOAO,SN,AGUA BRANCA,18770000,SP,7019,0113000,
23820639,2,,AVENIDA,LEONIL CRE BORTOLOSSO,945,QUITAUNA,06186260,SP,6789,4930201,"4713002,4752100,4759899,4789099,4930202,6462000,6810202"
27197888,2,,RODOVIA,"HELIO SMIDT, TERMINAL DE PASSAGEIROS 1",S/N,AEROPORTO,07190100,SP,6477,4713004,"4721104,4723700,4729602,4729699,4751201,4753900,4761001,4761002,4761003,4763601,4772500,4774100,4781400,4782202,4789001"
24929736,2,,SITIO,SAO JOSE,S/N,ZONA RURAL,14770000,SP,6341,0113000,"0116401,0115600"
24230747,2,,AVENIDA,MINASA,25,CONDOMINIO CORONEL (NOVA VENEZA),13180400,SP,7149,6319400,"3329501,4930201,4930202,5211799,5250804,6311900,7490104,8299799"
26563652,2,OXXO POESIA,RUA,JOAO MOURA,2370,PINHEIROS,05412004,SP,7107,4729602,"4712100,4721104,4729699,5611201,5611203"
23540507,2,SISTEL FIBRA,RUA,NHONHO LIVRAMENTO,1570,CENTRO,15910000,SP,6727,6110803,"3314710,4221902,4321500,4651601,4652400,4742300,4751201,4752100,4761001,4789099,6110801,6110802,6110899,6120501,6120502,6130200,6141800,6190601,6190602,6190699,6201501,6201502,6202300,6203100,6204000,6209100,6311900,6399200,7320300,7739099,8220200,8299799,9511800,9512600"
23101084,2,,SITIO,ESTALEIRO,SN,ESTALEIRO,11920000,SP,6507,0151201,0151202
25080393,2,,AVENIDA,TOWER AUTOMOTIVE,300,LARANJA AZEDA,07430350,SP,6177,5620101,
23169297,2,,RUA,DA MATA,80,ITAIM BIBI,04531020,SP,7107,4110700,
24481471,2,,FAZENDA,SANTA IDALINA I,SN,ZONA RURAL,15320000,SP,6419,0113000,"0111302,0115600,0116401"
26563652,2,OXXO PALESTINA DERVAL,RUA,PALESTINA,376,VILA MASCOTE,04362030,SP,7107,4712100,"4721104,4729699,5611201,5611203"
26453505,2,,RUA,SEBASTIAO MUNHOZ,65,JARDIM BRABANCIA,18704210,SP,6189,6110801,"4221904,6110803,6190601,6190602,6190699,6209100,7733100,7739099,9511800,9512600"
27186059,2,,FAZENDA,SANTA LUZIA DO IPE,SN,ZONA RURAL,14980000,SP,6997,0116401,
24230747,2,,RUA,DA COROA,1554,VILA GUILHERME,02047020,SP,7107,6319400,"3329501,4930201,4930202,5211799,5250804,6311900,7490104,8299799"
26563652,2,OXXO VITTA,RUA,DR ANGELO VITA,404,VILA ZILDA (TATUAPE),03069000,SP,7107,4712100,"4721104,4729699,5611201,5611203"
26453505,2,,RUA,HUMBERTO CASSETARI,335,CENTRO,18590000,SP,6237,6110801,"4221904,6110803,6190601,6190602,6190699,6209100,7732202,7739099,9511800,9512600"
27005667,2,,FAZENDA,CAXAMBU,SN,AREA RURAL DE LINS,16419899,SP,6643,0115600,0116401
24386349,2,CEI A E CARVALHO,RUA,BELEZA PURA,56,CONJUNTO HABITACIONAL A E CARVALHO,08225520,SP,7107,8512100,
23070941,2,,FAZENDA,ESTRELA,00,PALMITAL,13520000,SP,7109,0115600,"0111302,0111399"
26563652,2,OXXO MANDAQUI,RUA,VOLUNTARIOS DA PATRIA,4274,SANTANA,02402600,SP,7107,4712100,"4721104,4729699,5611201,5611203"
27004228,2,,FAZENDA,VO ALICE,SN,ZONA RURAL,14530000,SP,6695,0113000,
23294509,2,,AVENIDA,IBIRAPUERA,1753,INDIANOPOLIS,04029100,SP,7107,7020400,8219999
25038814,2,,RUA,JACI,3400,VILA REDENTORA,15015810,SP,7097,8630501,8630503
24894618,2,,AVENIDA,POTIGUARA,S/N,VILA TUPI,13225090,SP,7233,4110700,
26187860,2,,SITIO,SANTO ANTONIO,KM 20,ZONA RURAL,15630000,SP,6839,0151201,0151202
24653270,2,COMUNIDADE AMAP,RUA,CEL LUIS GONZAGA AZEVEDO,11,CHACARA SEIS DE OUTUBRO,03509070,SP,7107,9491000,
26197733,2,,ESTANCIA,SOPHIA,SN,AGUA DO CENTRO,19260000,SP,6705,0141502,"0151201,0151203,0111302,0115600"
26563652,2,OXXO TEGON,RUA,TONELERO,1091,VILA IPOJUCA,05056001,SP,7107,4712100,"4721104,4729699,5611201,5611203"
23603348,2,NOMAD,RODOVIA,HELIO SMIDT,S/N,AEROPORTO,07190100,SP,6477,5590699,"4713002,4729699,4753900,4759899,4761003,4772500,4781400,4783101,4789001,4789003,4789099,5510801,5611201,6821802,7312200,8299707,9602502,9609205"
26563652,2,OXXO OFICINA GOVERNADOR,RUA,SIUCI,56,VILA LAIS,03612020,SP,7107,4712100,"4721104,4729699,5611201,5611203"
26563652,2,OXXO PRAINHA,AVENIDA,ALBERTO BYINGTON,384,VILA MARIA ALTA,02127000,SP,7107,4712100,"4721104,4729699,5611201,5611203"
27399695,2,,RUA,SAMUEL LUCAS,S/N,JARDIM JULIETA,02162050,SP,7107,4771701,"4644301,4646001,4646002,4772500,4773300,6462000"
23753227,2,,FAZENDA,SAO SEBASTIAO I,1,CAPOEIRAO,17139899,SP,6113,0115600,"0113000,0151201,0159801,0210101"
24634580,2,,SITIO,NOSSA SENHORA APARECIDA,KM 4,CORREGO DAS PEDRAS,15630000,SP,6839,0151201,
24927110,2,,ESTANCIA,BARCHI,RURAL,AGUA DO CERVO,19814970,SP,6179,0113000,"0115600,0111302"
27090171,2,,RUA,CARLOS BARBOSA DA SILVA,51,CENTRO,08570140,SP,6563,9430800,"8550302,8599604,8599699"
25381249,2,,SITIO,SAO BENEDITO,S/N,PAU DALHO,14968899,SP,6771,0113000,
26485419,2,,SITIO,PARAISO,SN,BIRIGUIZINHO,16370000,SP,6933,0113000,0115600
