cnpj_basico,identificador_matriz_filial,nome_fantasia,tipo_logradouro,logradouro,numero,bairro,cep,uf,municipio,cnae_fiscal_principal,cnae_fiscal_secundaria
00360305,2,AGENCIA GUARATINGUETA SP,RUA,MONSENHOR FELIPPO,162,CENTRO,12501410,SP,6469,6423900,
02084220,1,,RUA,JOAQUIM FLORIANO,413,ITAIM BIBI,04534011,SP,7107,6462000,
02093378,1,,RUA,DOUTOR CAMPOS SALES,345,CENTRO,11310430,SP,7121,8112500,
00434116,2,SINAL,AVENIDA,DR RUDGE RAMOS,1036,RUDGE RAMOS,09638000,SP,7075,4511101,
00483308,1,,RUA,REINALDO LAUBSTEIN,271,JARDIM CHAPADAO,13024500,SP,6291,8112500,
00595736,2,,RUA,ITARARE,12,VILA ISABEL,18411470,SP,6549,0210101,"7120100,7210000"
02106220,1,,RUA,CAPITAO ANTONIO ROSA,376,JARDIM PAULISTANO,01443010,SP,7107,7112000,
02114256,1,,RUA,DO COMERCIO,55,CENTRO,11010141,SP,7071,4617600,
02115936,1,,RUA,IPIRANGA,1362,JARDIM SANTISTA,08730000,SP,6713,4120400,6821801
03806977,1,PROJETO CEU,RUA,NABUCO DE ARAUJO,303,BOQUEIRAO,11025010,SP,7071,9491000,
00835720,2,,AVENIDA,DOIS,68,CENTRO,13500270,SP,6979,9420100,
03823668,1,MDB,RUA,15 DE NOVEMBRO,311,CENTRO,15845000,SP,2977,9492800,
01060513,2,ESPAFER,AVENIDA,ALFREDO FOLCHINI,2.400,VILA TONINHO,15081500,SP,7097,4672900,
03828435,1,,AVENIDA,PEDROSO DE MORAES,89,PINHEIROS,05420000,SP,7107,4789099,
01235578,2,,AVENIDA,ENGENHEIRO CAETANO ALVARES,5731,MANDAQUI,02413100,SP,7107,9491000,
00530512,1,VELOZ,RUA,PADRE MANOEL EUFRASIO,44-48,CENTRO,12800000,SP,6939,7711000,"7719599,9329899"
03841785,1,DEMOCRATAS,RUA,VICTOR VALERIO,203,CENTRAL PARK RESIDENCE,19060704,SP,6929,9492800,
03851093,1,,RUA,MIGUEL CORTEZ,35,VILA SUCONASA,14807066,SP,6163,5510801,"5223100,5611201,6462000,6810202,6822600,8230002,9601701"
03858004,1,COOPERTECNO,AVENIDA,IRAI,393,MOEMA,04082001,SP,7107,9430800,"9493600,9499500"
02174628,1,ASSOCIACAO SITIO CONCEICAO,RUA,SETE DE ABRIL,342,REPUBLICA,01044000,SP,7107,8511200,9430800
01677762,2,,AVENIDA,PAULISTA,2073,CERQUEIRA CESAR,01311940,SP,7107,9529199,
01685752,2,,AVENIDA,SAO LUIZ,50,CENTRO,01046000,SP,7107,9430800,"9493600,9499500"
01737207,2,TMB,RUA,ARARITAGUABA,87,VILA MARIA,02122011,SP,7107,4789099,
03884733,1,,RUA,JOAO CACHOEIRA 571,571,ITAIM BIBI,04535901,SP,7107,6463800,"6810202,6810201"
02200435,1,,RUA,SILVIO BARBINI,95,CJ HAB J.BONIFACIO,08250650,SP,7107,8112500,
02210780,1,,RUA,DE UELSON DE FREITAS RAMOS,390,PARQUE EMPRESARIAL SANTA RITA,12412760,SP,6861,7020400,
03902512,1,,AVENIDA,PRES JUSCELINO KUBITSCHEK,1455,VILA NOVA CONCEICAO,04543011,SP,7107,6470102,
02302101,2,,ESTRADA,DOS ROMEIROS,60,RASGAO,06550000,SP,6883,3511501,
02317708,2,,ESTRADA,DA BORRACHA,5355,PONTE ALTA,12952818,SP,6181,4930202,"5211799,5250803,5250804,5212500,5223100"
03920072,1,PMDB-NOVA GRANADA-SP,AVENIDA,CORONEL EMIDIO NOGUEIRA,717,SAO BENEDITO,15440000,SP,6761,9492800,
03920158,1,,AVENIDA,BRASIL,140,PARQUE DAS NACOES,09210280,SP,7057,8112500,
03921090,1,,RUA,RIBEIRO DE BARROS,246,CENTRO,16200071,SP,6229,6821802,6821801
02231101,1,,RUA,DOUTOR RUBEM ALOYSIO MONTEIRO MOREIRA DR RUBINHO,105,RESIDENCIAL MORRO DO IPE,14021686,SP,6969,6462000,"6810202,6810201"
03924807,1,,RUA,FLORENCIO DE ABREU,921,CENTRO,14015060,SP,6969,8112500,
02243159,1,,RUA,SAO CAMILO,215,VL CAMILOPOLIS,09230000,SP,7057,4751201,
03936492,1,,AVENIDA,DR. LUIS ARROBAS MARTINS,217,VILA FRIBURGO,04781000,SP,7107,8512100,"4761001,4761003,4781400,5620103,8511200,8513900"
00624904,1,,RUA,AUGUSTA,1104,CONSOLACAO,01304001,SP,7107,6810201,"7020400,6462000,7490104"
03942245,1,,RUA,BELA CINTRA,1677,CONSOLACAO,01415001,SP,7107,4789003,
02248766,1,,AVENIDA,SALGADO FILHO,2120,CENTRO,07115000,SP,6477,4684201,"4789099,4687703,4649499"
02251405,1,,AVENIDA,PAULISTA,1842,CERQUEIRA CESAR,01310200,SP,7107,6470101,
02709449,2,TRANSPETRO,,CAMINHO DOS PILOES,S/N,PILOES,11543000,SP,6371,4940000,"3311200,4223500,4911600,4930203,5011401,5012201,5211701,5250805,7112000,7120100,9609299"
00634779,1,,RUA,CARNEIRO DA CUNHA,167,SAUDE,04144000,SP,7107,6810202,6810201
00634890,1,,AVENIDA,NICOLAU FERREIRA DE SOUZA,215,CENTRO,18147001,SP,3067,6010100,
03950600,1,,AVENIDA,DR. WASHINGTON LUIZ,351,VILA CAMINHO DO MAR,09725600,SP,7075,8112500,
02777131,2,,AVENIDA,MARGINAL DIREITA DA VIA ANCHIETA,S/N,JORDANOPOLIS,09823970,SP,7075,4684299,
02260864,1,,RUA,24 DE MAIO,1686,VILA NOVA,17205170,SP,6607,9491000,
03962491,1,,RUA,XV DE NOVEMBRO,944,CENTRO,13400370,SP,6875,4110700,
02272775,1,,AVENIDA,VITORIA REGIA,1441,JARDIM SAO BRAZ,16202036,SP,6229,4731800,"4729602,4732600"
03081434,2,,RUA,ANDRE STOKOVIC,73,VILA BERTINI,13473461,SP,6131,4689302,
02279532,1,,AVENIDA,JOAO PEIXOTO VIEGAS,17,JARDIM CONSORCIO,04437000,SP,7107,6622300,
03123210,2,PROMOFARMA,AVENIDA,GUAPIRA,2528,JACANA,02265002,SP,7107,4771701,"4772500,8640202,8650099"
00662316,1,A.P.M. SANTA CLARA,VIA,TANCREDO NEVES,S/N,SANTA CLARA,11435000,SP,6475,9430800,"9493600,9499500"
03167725,2,CATEDRAL DIVINO ESPIRITO SANTO,AVENIDA,AMAZONAS,1665,INDAIA,11660080,SP,6311,9491000,
00664478,1,,RUA,JOSE DE OLIVEIRA COELHO,170,VILA ANDRADE,05727240,SP,7107,8112500,
00665413,1,,ALAMEDA,PADRE MIGUEL,233,MARACANDUVA,06730000,SP,7273,2622100,"2610800,2631100,4321500,6204000,7739099"
02289857,1,,RUA,PUREZA MARQUES OLIVEIRA,95,PRESIDENTE WILSON,06622480,SP,6601,9491000,
00676486,1,,RUA,DR RUBENS GOMES BUENO,691,VARZEA DE BAIXO,04730903,SP,7107,5120000,
03476811,2,,RUA,GIOVANNI DA CONEGLIANO,622,VILA LIVIERO,04186020,SP,7107,4711302,"4712100,4721102,7490104"
03476811,2,,AVENIDA,PASTOR CICERO CANUTO DE LIMA,463,JARDIM CAGUASSU,03901000,SP,7107,4711302,"4712100,4721102,7490104"
04004579,1,GUARIROBAS II,,QUATORZE G,220,GUAIANASES,08490000,SP,7107,8112500,
03519007,2,,AVENIDA,ALVARO RAMOS,235,BELENZINHO,03058060,SP,7107,5250802,
00690766,1,,RUA,JOSE MARIA WHITAKER,422,JD.LEONOR,05622001,SP,7107,8112500,
02311008,1,,TRAVESSA,JORGE VICTOR,12,JARDIM BRASIL (ZONA NORTE),02227183,SP,7107,9430800,"9493600,9499500,8511200"
03657699,2,DELEGACIA SINDICAL DE TAUBATE,AVENIDA,DESEMBARGADOR PAULO DE,339,CENTRO,12061590,SP,7183,9420100,
03682296,2,,RUA,ONOFRIO MILANO,186,JAGUARE,05348030,SP,7107,5240199,"4530703,4614100,4619200,4669999,6202300,6463800,6810201,6822600,7490104,7719502"
02316477,1,,AVENIDA,DOS IMARES,626,MOEMA,04085001,SP,7107,9430800,"9493600,9499500"
04021559,1,,RUA,NICOLAU ANTONIO BRILHA,297,CENTRO,07600045,SP,6671,9492800,
03779133,2,ESCOLA SESI PENAPOLIS - CE 136,AVENIDA, ANTONIO RODRIGUES BOUCINHA,100,PENAPOLIS,16300001,SP,6847,8599699,"8512100,8513900,8520100"
00704649,1,,AVENIDA,ALBERTO ANDALO,4155,VL REDENTORA,15015000,SP,7097,5611203,
04026237,1,,RUA,ILHEUS,44,JD.ORATORIO,09381020,SP,6689,9491000,
00708053,1,,RUA,JESUINO ARRUDA,187,ITAIM BIBI,04532080,SP,7107,7420001,
04037087,1,,RUA,SUELI APARECIDA COSTA,407,PARQUE NOSSA SENHORA DA CANDELARIA,13310200,SP,6579,4645101,"4645103,4647801,4773300,4789005,8211300,8219999"
02341711,1,,AVENIDA,ARQ LUIZ SAIA,2000,REBOUCAS,16400033,SP,6643,9430800,"9493600,9499500"
00734372,1,,RUA,SETE DE ABRIL,252,CENTRO,01044903,SP,7107,6911701,
04449030,2,,RUA,DOUTOR SILVA BARROS,320,CENTRO,12080300,SP,7183,8291100,
04062902,1,OZ CAMBIO,ALAMEDA,SANTOS,700,CERQUEIRA CESAR,01418002,SP,7107,6612603,6619399
02360415,1,,AVENIDA,GENERAL RONDON,852,ASTURIAS,11420000,SP,6475,8112500,
04067783,1,,ALAMEDA,DAS TULIPAS,427,JARDIM SIMUS,18055133,SP,7145,8112500,
04600816,2,ARTPROMO PRODUCOES E EVENTOS,TRAVESSA,ERNESTO PORTANTE,113,JARDIM MARIA ESTELA,04180030,SP,7107,8230001,
00753132,1,,RUA,SANTA LUZIA,87,LIBERDADE,01513030,SP,7107,8112500,
04093278,1,,ALAMEDA,JAUAPERI,496,INDIANOPOLIS,04523012,SP,7107,8112500,
04102569,1,,ALAMEDA,SANTOS,466,CERQUEIRA CESAR,01418000,SP,7107,9312300,
04106561,1,,RUA,ABILIO FIGUEIREDO,92,CENTRO,13208140,SP,6619,8630504,
02400161,1,,RUA,ONZE DE JUNHO,191,CASA BRANCA,09015520,SP,7057,4120400,4299501
02400308,1,,RUA,MARECHAL FLORIANO PEIXOTO,226,CENTRO,08715210,SP,6713,7119704,"7830200,5250804,7020400,8111700,8130300,7739003,7732202,7732201,7319001,7319002,7319003,7319004,7319099,4619200,4618499,8219999,4322301,4321500"
02400544,1,,RUA,SAO FLORENCIO,647,PENHA DE FRANCA,03615000,SP,7107,1629301,"1813001,2229399,4789099,3299003,3299099"
04109692,1,,RUA,AURELIANO GARCIA DE OLIVEIRA,256,NOVA RIBEIRANIA,14096750,SP,6969,5911199,"5911102,6201501"
04113434,1,,RUA,DA QUITANDA,96,CENTRO,01012010,SP,7107,9420100,
00788234,1,,RUA,BOTUCATU,168,VILA CLEMENTINO,04023060,SP,7107,6920601,
00789117,1,CEARA BATERIAS,AVENIDA,ANTONIO FREDERICO OZANAN,3734,VILA DE VITO,13215010,SP,6619,4530703,
02412536,1,CASA DO CRIADOR,RUA,DR JACI BARBOSA,375,VILA CARRAO,03447000,SP,7107,9430800,"9493600,9499500"
02420128,1,COM4,AVENIDA,RIO AMAZONAS,1162,RESIDENCIAL AMAZONAS,14406010,SP,6425,6311900,"4751201,6110803,6190601,6190699,7733100"
00799252,1,,RUA,BSA GERALDO DE RESENDE,42,GUANABARA,13075270,SP,6291,8112500,
00802379,1,,AVENIDA,EUSEBIO MATOSO,891,PINHEIROS,05423901,SP,7107,6470101,
04139469,1,,RUA,ALVARO DE CARVALHO,48,CENTRO,01050070,SP,7107,6822600,6810202
02440221,1,,RUA,FAUSTO FELICIO BRUSAROSCO,128,AREIA BRANCA,11087400,SP,7071,8112500,
04150384,1,,RUA,PEDRO RACHID,846,SANTANA,12211180,SP,7099,4649408,"3314799,7729299"
00819370,1,P M N,RUA,ANTONIO SIMOES DE ALMEIDA,272,JARDIM TRINTA E UM DE MARCO,11515140,SP,6371,9492800,
04153781,1,LABEL INFORMATICA LTDA,RUA,ACAFRAO-DA-TERRA,S/N,JARDIM DOM JOSE,05887180,SP,7107,6204000,6201501
00823045,1,C.I.C.,RUA,SETE,995,CENTRO,15775000,SP,7033,9329899,
02457988,1,,RUA,BARUEL,271,VILA COSTA,08675000,SP,7151,9430800,"9493600,9499500"
04188446,1,,RUA,CESARIO MOTA,539,JARDIM PAULISTA,14090010,SP,6969,9430800,"9493600,9499500"
04196848,1,,RUA,PADRE JOAO MANOEL,222,CERQUEIRA CESAR,01411000,SP,7107,6911701,
02484136,1,ZANSAVIO'S CONSTRUCOES,RUA,AGUA MARINHA,76,JD. COLINA DA SERRA,13318000,SP,6269,4744001,
02495493,1,,RUA,CORONEL DE SOUZA FRANCO,45,PQ MARIA HELENA,08685010,SP,7151,9491000,
04209421,1,,AVENIDA,CIDADE JARDIM,400,JARDIM AMERICA,01454000,SP,7107,4751201,
02502299,1,,RUA,JOSE BARUEL ROSA,305,BQ DOS EUCALIPTOS,12233150,SP,7099,8112500,
00879856,1,,RUA,CEL PROOST DE SOUZA,27,EMBARE,11040090,SP,7071,8112500,
02512810,1,A A C F S R A,AVENIDA,JOSE XAVIER DIAS,70,CENTRO,17430000,SP,6129,9430800,"9493600,9499500"
00892482,1,,RUA,RIBEIRAO PRETO,199,VL MARIA LENOR,09920340,SP,6377,8011101,8020001
00899494,1,MARECHAL TITO POINT,AVENIDA,MARECHAL TITO,4290,JDM AIMORE,08115000,SP,7107,5611203,"4763601,4729602,4789001"
02530307,1,,AVENIDA,WLADIMIR MEIRELLES FERREIRA,1660,JARDIM BOTANICO,14021630,SP,6969,6810201,"6463800,4110700,6810202,8211300,7490104,8219999"
00904639,1,,RUA,DAS GRUMIXAMAS,282,JABAQUARA,04349000,SP,7107,8112500,
04250400,1,GMS DO BRASIL,RUA,DOS JACINTOS,15,MIRANDOPOLIS,04049050,SP,7107,7020400,"4773300,7490104,8660700"
04251169,1,,AVENIDA,MIGUEL BUCALEM,1608,JARDIM VICTORIO ANTONIO DE SANTI II,14808690,SP,6163,8800600,
02536490,1,WARDY CONFECCOES,RUA,SILVA TELES,1465,PARI,03026000,SP,7107,1411801,"1411802,1412601,4642701,4645101,4649408,4759899,4781400,7319002,7319003"
04254654,1,,RUA,CEL JOSE DE CASTRO,539,CENTRO,12701450,SP,6369,9430800,"9493600,9499500"
00912339,1,,AVENIDA,SAO JOAO,21,JARDIM DE ALAH,14780760,SP,6209,8630503,8640205
04259365,1,IGREJA EVANGELICA DA MISSAO,RUA,JOAQUIM PINTO DE OLIVEIRA,161,INDUSTRIAL,16700000,SP,6465,9491000,
00915432,1,,RUA,SALVADOR EVANGELISTA,100,MANDISSUNUNGA,18531708,SP,7191,4731800,"4520003,4520005,4520006,4732600,5510801,5611201,5611203"
00928642,1,,RUA,SANTA MONICA,55,VL GILDA,09190000,SP,7057,8112500,
00931977,1,,RUA,LUIZ ANTONIO OLIVEIRA,95,PORTAL DO SOL,17519380,SP,6681,8112500,
02560624,1,,AVENIDA,PAULINO CURSI,520,SAO MATEUS,03960060,SP,7107,9491000,
04282447,1,,ALAMEDA,RIO NEGRO,503,ALPHAVILLE INDUSTRIAL,06454000,SP,6213,6911701,
04282682,1,,AVENIDA,ALFREDO IGNACIO NOGUEIRA PENIDO,305,JD AQUARIUS,12246000,SP,7099,4110700,
04284578,1,,ALAMEDA,CASA BRANCA,319,JARDIM SAIRA,18035030,SP,7145,8112500,
02571089,1,,ALAMEDA,SAO LUIZ,471,GRANJA VIANA,06709170,SP,6361,7111100,
04293354,1,,AVENIDA,PRES JUSCELINO KUBITSCHEK,180,VILA NOVA CONCEICAO,04543000,SP,7107,6462000,
00952163,1,,RUA,ANTONIO ANTUNES JUNIOR,226,JARDIM DO BOSQUE,15053670,SP,7097,6810201,6810202
00952456,1,ASPMT,RUA,SAO JOSE,149,VILA SAO GERALDO,18530000,SP,7191,9430800,"9493600,9499500"
00963096,1,URBANIZA,AVENIDA,MARCOS PENTEADO DE ULHOA RODRIGUES,939,TAMBORE,06460040,SP,6213,7112000,"4399101,7119701,8800600,7111100,7119703"
04315380,1,STUDIORAMA,AVENIDA,PAULISTA,37,BELA VISTA,01311902,SP,7107,6311900,"8230001,8211300,9511800,6209100,7319003,7420004,7420002,5911102,8219999,6391700,8599699,8599604,8220200,7319099,1821100,5813100,8299799,5920100,5911199,7420001"
04323476,1,,RUA,FIACAO DA SAUDE,145,VILA DA SAUDE,04144020,SP,7107,6204000,"6201501,6202300,6203100,6209100,8599604,7490104"
00976820,1,,RUA,ANFITRIAO,156,JD ANTARTICA,02653000,SP,7107,8112500,
00978986,1,VIRTUAL SOLUCOES EM INTERNET,ALAMEDA,CASA BRANCA,844,JARDIM PAULISTA,01408000,SP,7107,7490104,7319004
04334746,1,BANDA MUNICIPAL DE PONTAL,RUA,VITORIA ANDRUCIOLI COLOMBO,355,JARDIM PIRAMIDE DOS DEUSES I,14180000,SP,6905,9430800,"9493600,9499500"
04338734,1,RIO VERDE PARTICIPACOES LTDA,RUA,VIVALDO GUIMARAES QUADRA,10-59,VILA SAMARITANA,17014510,SP,6219,6463800,"0113000,0151201,0210101,8299799,6810201"
04349290,1,CASA DE ACOLHIMENTO DE RANCHARIA,RUA,LEONCIO VIEIRA DOS SANTOS,1345,VILA GUACU,19600000,SP,6945,8730102,8730199
04357645,1,,RUA,VALENTIN FRANCISCO DE MATOS,410,PONTAL DA CRUZ,11600200,SP,7115,9491000,
04358697,1,COMPUTER TECHNOLOGY SOLUTIONS - BRAZIL,RUA,MANOEL DA NOBREGA,1976,PARAISO,04001006,SP,7107,4651601,"6209100,4651602"
02632027,1,,RUA,BARRETO LEME,820,CENTRO,13010200,SP,6291,8800600,"9430800,9493600"
01022280,1,,RUA,PADRE VITOR MARIANO,291,COHAB P M DA NOBREG,03590070,SP,7107,8112500,
02649831,1,A.P.M. VILA ZILDA NATEL,RUA,REINALDO RIBEIRO DE ALMEIDA,SN,VILA ZILDA,11436020,SP,6475,9430800,"9493600,9499500"
04384410,1,PROMO 7,AVENIDA,JOSE GIORGI,1067,GRANJA VIANA II,06707100,SP,6361,3299099,
04386761,1,SUPERMERCADO DO POVO,RUA,SETE DE SETEMBRO,2431,CENTRO,19700000,SP,6811,4711302,8291100
04397226,1,,RUA,JOSE TARIFA CONDE,358,VILA SANTA IZABEL,19020540,SP,6929,4619200,"7319002,7319003,7319099"
01038361,1,ISOESPHERAS,RUA,PEDRO MARCELLO,55,JARDIM ANA LUIZA,13295562,SP,6581,2229399,"4930201,4930202"
01040846,1,,RUA,PARAGUAI,768,JD,11441000,SP,6475,8112500,
02669899,1,,RUA,ALVARENGA,1380,BUTANTA,05509002,SP,7107,4789099,
04406519,1,,RUA,ALBERTO SANTOS DUMONT,361,LORENZETTI,17560000,SP,7235,0161001,
01059937,1,,RUA,ZURIQUE,51,JARDIM SERGIO,06810540,SP,6401,8299799,"6399200,7410299,7490105,7490199,8219999,8299703,8299707"
04423303,1,,PRACA,BARAO DE ARARAS,268,CENTRO,13600040,SP,6165,4110700,
04425053,1,,RUA,JULIANA VON ZUBEN DEGELO,120,CAPELA,13285514,SP,7237,9430800,"9493600,9499500"
02693579,1,,ESTRADA,DE TAIPAS,3075,JARAGUA,02991000,SP,7107,4731800,"4520005,4729602,4732600,5223100"
04439705,1,,AVENIDA,JOSE ADRIANO MARREY JUNIOR,1001,JARDIM ANCHIETA,12929490,SP,6251,8112500,
04440539,1,,RUA,QUATORZE DE DEZEMBRO,410,JARDIM VISTA ALEGRE,17340104,SP,6205,8730102,"8730199,8720499"
04444399,1,,RUA,DESCARTES,40,JD. REINOR,06715100,SP,6361,7111100,
02720726,1,,AVENIDA,AMADOR BUENO DA VEIGA,3028,V OLIVIA,03652000,SP,7107,8112500,
04460415,1,,RUA,SIMONINI,20,DISTRITO INDUSTRIAL,18125000,SP,3065,1032599,"1096100,1099699,5211799"
04462004,1,AD&CONT JUNIOR - UNISAL,AVENIDA,CILLOS,3500,PQ. NOVO MUNDO,13467600,SP,6131,9430800,"9493600,9499500"
01097632,1,,RUA,EXACTA,92,JARDIM LEONOR,06700218,SP,6361,9319199,
02733811,1,,RUA,ALOISIO DE FARIAS,110,JARDIM SANTA MENA,07096090,SP,6477,9430800,"9493600,9499500"
01106888,1,,AVENIDA,JOAO AMADEU,3129,JD ANA CRISTINA,15700002,SP,6597,4530705,"4520004,4520006,4520007,4530702,4530703,4541206"
02740590,1,,AVENIDA,BRIG FARIA LIMA,3500,ITAIM BIBI,04538132,SP,7107,6470101,
01115919,1,SINTHORESBAR,RUA,20,2443,FORTALEZA,14783242,SP,6209,9420100,
02745254,1,,RUA,DARCI VARGAS,22,JARDIM ZAIRA,07094020,SP,6477,8112500,
02753197,1,,RUA,DOUTOR AMANCIO DE CARVALHO,182,VILA MARIANA,04012080,SP,7107,6810201,"0113000,0111302,0151201,0210101,0133499,6810202"
01127326,1,ESCOBAR,RUA,MARIA PAULA 62,62,BELA VISTA,01319905,SP,7107,6911701,
01127883,1,,FAZENDA,SANTA EUSTAQUIA,S/N,ZONA RURAL,13730330,SP,6711,9430800,"9493600,9499500"
04498243,1,,RUA,MINAS GERAIS,350,CENTRO,19830037,SP,6395,9491000,
01130811,1,AUTO POSTO D+ LTDA,AVENIDA,JOSE GIORGI,280,GRANJA VIANA,06707100,SP,6361,4731800,"4732600,4930203,4784900"
01134437,1,RESIDENCIAL MORUMBI,RUA,PROFESSOR LOURENCO VITTA,55,NOVA JABOTICABAL,14890012,SP,6587,8112500,
02764205,1,,RODOVIA,CASTELO BRANCO,3100,LOTEAMENTO VOTURUNA,18147000,SP,3067,4672900,8219999
01142620,1,GN JOB FACILITIES,RUA,CONDE DO PINHAL,1666,JARDIM SAO CARLOS,13560648,SP,7079,8111700,"5212500,7319002,7319003,7739099,8121400,8129000,8130300,8599604"
04518104,1,F S BRASIL NEGOCIOS,RUA,FRIEDRICH VON VOITH,1800,PQ.NACOES UNIDAS,02995000,SP,7107,4789099,"4530703,4729699,4721104,4781400,4782201,4756300,4774100,4763602,4763604,6311900,7490104,4751201"
02775647,1,ITA,RUA,RODRIGUES ALVES,185,CENTRO,14920000,SP,6759,9499500,
04534231,1,ESCOLA DA FE,RUA,PUREUS,938,JARDIM GUEDALA,05610001,SP,7107,8800600,
04536691,1,PATERCON,RUA,AMADOR BUENO,41,CENTRO,11013151,SP,7071,3821100,"3811400,3822000,6810202,7711000,8111700"
04539575,1,,RUA,BENEDITO MORAES,25,JARDIM BELA VISTA,13176102,SP,7149,8112500,
04553060,1,,RUA,SANTANA,335,CENTRO,08710610,SP,6713,7111100,"6202300,7112000"
01196774,1,,RUA,SIQUEIRA CAMPOS,2429,BOA VISTA,15025055,SP,7097,6920601,
01214928,1,,RUA,PERI,11,OSVALDO CRUZ,09540290,SP,7077,8112500,
01222500,1,,RUA,BAHIA,25,JD TARUMA,13216490,SP,6619,9430800,"9493600,9499500"
04607231,1,,RUA,MAJOR SALVADOR RUFINO,25,GINASIO,18460000,SP,6565,9430800,"9493600,9499500"
02855839,1,GRUPO ALLAN KARDEC,RUA,MARECHAL DEODORO,28,CENTRO,16480000,SP,6447,9491000,
04617805,1,,AVENIDA,ELISEU DE ALMEIDA,1415,INST. DE PREVIDENCIA,05533000,SP,7107,4110700,
02864539,1,PORTALE DE SANTA MARIA,AVENIDA,CLARIDE DE SIQUEIRA,331,JARDIM SANTA MARIA,12328170,SP,6589,9430800,"9493600,9499500"
01256829,1,,ALAMEDA,DAS CONCHAS (RSL MOD 06 SAMBAQUIS),129,RIVIERA,11262117,SP,2965,8112500,
01263411,1,IGREJA MUNDIAL DE EVANGELIZACAO,RUA,CORONEL ESDRAS DE OLIVEIRA,389,PARQUE CASA DE PEDRA,02351030,SP,7107,9491000,
02834401,1,,AVENIDA,UM,90,JARDIM PANAMERICANO,02991000,SP,7107,9430800,"9493600,9499500"
02883994,1,,RUA,ALVORADA,270,VILA OLIMPIA,04550001,SP,7107,8112500,
01270744,1,GALAXIA,RUA,CAVALHEIRO ANGELO SESTINI,37,VILA ARTUR SESTINI,07850310,SP,6429,6821801,6822600
01281031,1,,AVENIDA,JOAO CASTALDI,113,JD NOVO MUNDO,04517050,SP,7107,8112500,
01307278,1,,RUA,DR EDUARDO DE S ARANHA,99,VILA OLIMPIA,04543120,SP,7107,8112500,
02925610,1,,RUA,MARTINHO PRADO,192,BELA VISTA,01306040,SP,7107,7490104,
02949355,1,UNIAO PLASTICOS REFORCADOS,ESTRADA MUNICIPAL,RIO CLARO - AJAPI,S/N,CENTRO (AJAPI),13508500,SP,6979,2229302,"2229399,2930101,2930103,3311200,3329599,4329199,4520001,7112000,7119703"
01333183,1,,RODOVIA,LUIZ SALOMAO CHAMA,803,VILA RAMOS,07857050,SP,6429,2822402,"2822401,2920401,3321000,4110700,4511102"
02956289,1,,RUA,ADOLFINO DE ARRUDA CASTANHO,200,CENTRO,06763180,SP,7157,8112500,
00000000,2,SAO BERNARDO DO CAMPO (SP),RUA,JURUBATUBA,122,CENTRO,09725620,SP,7075,6422100,6499999
01341480,1,PARTIDO DEMOCRATICO TRABALHISTA - PITANGUEIRAS - SP,RUA,AMADEU RIPAMONTE,210,JARDIM SAO GABRIEL,14750000,SP,6891,9492800,
02962294,1,,RUA,BEIJAMIRO BATISTA DE ALCANTARA,136,RESIDENCIAL VIVENDA,19060690,SP,6929,8112500,
01347684,1,,RUA,BENTO VIANA,355,PARQUE BITARU,11310220,SP,7121,8112500,
02968791,1,AMD FERRAMENTARIA E CDR,RUA,ZELIA,245,CHACARA DUBLIN PAULISTA,09861710,SP,7075,2543800,"4744001,7830200"
02973702,1,,ESTRADA,DA FLORESTA,295,PQ. FLORESTAL,07600000,SP,6671,4619200,
02986803,1,,RUA,TEREZINA,197,VILA BERTIOGA,03185010,SP,7107,8112500,
01367533,1,DIRETORIO MUNICIPAL DO PFL DE RINCAO,RUA,BARAO DO RIO BRANCO,347,CENTRO,14830000,SP,6975,9492800,
02989602,1,,RUA,ANTONIO DE TOLEDO PIZA ALMEIDA,100,V PRUDENTE DE MORAES,13301331,SP,6579,4711302,
01370544,1,DIRETORIO MUNICIPAL DO PSDB,AVENIDA,CENTRAL,439,CENTRO,19645000,SP,0804,9492800,
01377223,1,DIRETORIO DOPSDB DE PEDERNEIRAS,RUA,OSTACIO MATEUS,704,CIDADE NOVA,17285504,SP,6835,9492800,
03000144,1,CONDOMINIO FLAMBOYANT - SAO JOSE DO RIO PRETO-SP,RUA,QUINZE DE NOVEMBRO,3758,CENTRO,15015110,SP,7097,4110700,
01383276,1,GAUDI EDITORIAL,RUA,PIRAPITINGUI,111,LIBERDADE,01508020,SP,7107,5821200,"6399200,7490104"
03006829,1,ESTACAO VENEZA,RUA,MARECHAL DEODORO,638,CENTRO,09710000,SP,7075,6810202,6822600
03008630,1,RADIO ALPHAVILLE FM,RUA,DAMAS,72,VILA CERES,06406140,SP,6213,9430800,"9493600,9499500"
03009708,1,,AVENIDA,CONSELHEIRO CARRAO,1672,VILA CARRAO,03402001,SP,7107,4120400,4222701
03013293,1,,ESTRADA,ARMANDO CUNHA,SN,COSSOCA,11750000,SP,6853,8720499,
03014094,1,,AVENIDA,11 DE MAIO,2121,JARDIM MARUPIARA,19061360,SP,6929,8112500,
01393943,1,,AVENIDA,SANTA INES,244,SANTANA,02415000,SP,7107,8112500,
03022122,1,,ALAMEDA,RIO NEGRO,585,ALPHAVILLE CENTRO INDUSTRIAL E EMPRESARIAL/ALPHAV,06454000,SP,6213,8299799,"0910600,3314710,3314714,3317101,3317102,5030102,5212500,5231103,5240199,5250804,5320201,6204000,6209100,6311900,7112000,7820500,7830200,8211300,8219999,8220200,8230001"
